Date,Weekday,Logistics sickness rate,6S Gemba Walk (Controler + TL),QRP (Quick Risk Prediction),PULSAR  LC Warehouse ,PULSAR  LC IB & OB Export,PULSAR  Execution & Domestic ,Accident / LTR,Incident / Near Misses ,AUSBLENDEN - nicht löschen,Safety trigger,Safety trigger_1,Safety trigger_2,Safety trigger_3,Logistikcenter Inbound,WE FG Plan,WE FG Ist - nach Plan,WE FG Ist - außer Plan,WE WMS Plan,WE WMS Ist - nach Plan,WE WMS Ist - außer Plan,LKWs verschoben,LKWs nicht gekommen,Retrospectiv changes ,Retrospectiv changes _1,T&T Issues,T&T Issues_1,Unloading Performance,Unloading Performance_1,Logistikcenter Outbound,Gesamt Picking Aufträge Plan,Picking Aufträge Ist,Lieferscheine,WA FG Plan,WA FG Backlog Ist,WA FG Ist,Sleep Sheet Forecast ,WA FG Slip Sheet Plan,WA FG Slip Sheet Ist,Shuttle Forecast,Shuttle Forecast ,Shuttel Ist,Documents not on time,Nachträgliche Änderungen ,Nachträgliche Änderungen _1,LKWs verschoben_1,LKWs nicht gekommen_1,T&T issues,T&T issues_1,Fehlverladungen,Truck arrival Performance,Loading Time Performance ,Super Depot (Geb. 7),Amount of DNs Stuttgart ,Amount of DNs Stuttgart per Month,DNS Stuttgart not in time,Amount of DNs Leipzig,Amount of DNs Leipzig per Month,DNS Leipzig not in time,Amount of picks,Amount picks done,Amount picks open,Amount of picks for next Day,Picking issues Stuttgart (Add. Quant),Picking issues Stuttgart (Red. Quant),Picking issues Leipzig (Add. Quant),Picking issues Leipzig (Red. Quant),Picking issues per Month,Picking issues per Month_1,Damages reported by Stuttgart,Damages reported by Leipzig,Damages reported per Month,Damages reported per Month_1,Amount of empty pallets ,Amount of empty pallets _1,Amount of empty pallets _2,Workers present early shift,Workers present late shift,Central Warehouse (Geb. 7),WE FG Plan (ext.),WE FG Ist (ext.),WE FG LKW verschoben (ext.),Shuttle Ist,WA FG Plan (KN Depot),WA FG Ist (KN Depot),Zeitlots getroffen (KN Depot),Verladung OTIF - Depot Belieferung,Verschobene OB (KN Depot),Fehlverladungen ,Geplante OB (SupderDepot),Verladene OB (SupderDepot),Verspätungen (Super Depot),Verladung OTIF - Super Depot,Crewing issues CW,Crewing Office,BAT Inbound FS,BAT Inbound SS,BAT Inbound NS,BAT Outbound FS,BAT Outbound SS,BAT Outbound NS,Crewing Warehouse,BAT IP1 FS,BAT IP1 SS,BAT IP1 NS,BAT IP2 FS,BAT IP2 SS,BAT IP2 NS,Reichhart Versandhalle FS,Reichhart Versandhalle SS,Reichhart Versandhalle NS,Reichhart Rampe 6 FS,Reichhart Rampe 6 SS,Reichhart Rampe 6 NS,Aggregate,Früschicht,Spätschicht,Nachtschicht,WH Technik,AGV,AGV_1,AGV ,AGV_2,AGV_3,AGV_4,Hochregalstapler,Hochregalstapler_1,Prozessleistung IP1 und Versandhalle,Stops,Prozessfehler,BDE,DH,DH_1,CIL,CIL_1,Prozessleistung IP2 und Rampe 6,Stops_1,Prozessfehler_1,BDE_1,DH_2,DH_3,CIL_2,CIL_3,Stops at Factory ,MYO Stillstände,Tickets  Inbound / Outbound / Warehouse,Swisslog,SAP,TPD Go,TPD Portal,SMILES ,MIC,OTM,AGV System,Tickets Sonstiges,Tickets Inbound gelöst,Tickets Outbound gelöst,Warehouse ,Tickets Warehouse gelöst,Leer,Prozessleistung Exectution / Service,Damaged Handling,Blockierte Bestände,SOX,Stock FG Vernichtung,Stock FG Shelf Life,Quality Issues PL,Quality Issues NL,Quality Issues HU,Quality Issues DE,Schadensmeldungen BT,Leer_1,Gesamtlagerkapazität,Auslastung in %,Blocklagerkapazität,Auslastung  in %,Blocklagerkapazität_1,Blocklagerkapazität_2,Hochregallagerkapazität,Auslastung in %_1,Hochregallager,Hochregallager_1,Hochregallager_2,Hochregallager_3,Hochregallager_4,Hochregallager_5,Regallagerkapazität (958 W Total x dursch. 4 Pal/W = Mittwl. 3832 ),Auslastung in %_2,Regallager,Regallager_1,Regallager_2,BIN Lager,BIN Lager_1,BIN Lager_2,BIN Lager_3,BIN Lager_4,BIN Lager_5,BIN Lager_6,BIN Lager_7,BIN Lager_8,BIN Lager_9,BIN Lager_10,Lagernutzung (Bestände),Gesamtlagerkapazität_1,Produktionsmaterialien ,Produktionsmaterialien _1,Produktionsmaterialien _2,Produktionsmaterialien _3,Produktionsmaterialien _4,Produktionsmaterialien _5,Produktionsmaterialien,Zigaretten (ZFG100000),Zigaretten (ZFG100000)_1,Zigaretten (ZFG100000)_2,Zigaretten (ZFG100000)_3,Zigaretten (ZFG100000)_4,Zigaretten (ZFG100000)_5,Zigarillos (ZFG110000),Zigarillos (ZFG110000)_1,Zigarillos (ZFG110000)_2,Zigarillos (ZFG110000)_3,Zigarillos (ZFG110000)_4,Zigarillos (ZFG110000)_5,OTP (ZFG130000),OTP (ZFG130000)_1,OTP (ZFG130000)_2,OTP (ZFG130000)_3,OTP (ZFG130000)_4,OTP (ZFG130000)_5,Oral (ZFG135004),SPA Bestand,FRA Bestand,ITA Bestand,AUT Bestand,GEW Bestand ,Andere Märkte FG Bestand,Hegnabrunn Lagerkapazität ,Leer_2,Hegnabrunn Warehouse,Hegnabrunn Warehouse_1,Hegnabrunn Warehouse_2,Hegnabrunn Warehouse_3,Factory Verbrauchsmaterial,Leer_3,Verbrauchsmaterial,Verbrauchsmaterial_1,Verbrauchsmaterial_2,Verbrauchsmaterial_3,Verbrauchsmaterial_4,Verbrauchsmaterial_5,Verbrauchsmaterial_6,Verbrauchsmaterial_7,Verbrauchsmaterial_8,Verbrauchsmaterial_9,Verbrauchsmaterial_10,Verbrauchsmaterial_11,Verbrauchsmaterial_12
2024-01-19 00:00:00,Freitag,,0,0,0,0,0,0,0,63,6,0,5,0,,4,3,2,0,0,0,0,1,0,0,0,0,1,1,,0,0,0,0,1,0,0,0,0,5,5,4,0,0,0,0,0,1,1,0,,,,33,,0,24,,0,1981,1224,180,1271,0,0,0,0,,,0,0,,,,,,10,6,,3,3,0,4,4,0,0,0,0,0,6,4,4,1,0,4,1,1,0,1,1,0,15,2,2,0,3,2,0,2,2,0,1,1,0,,3,1,0,,109,419,528,0.7935606060606061,150,13,3,1,,2,1,0,0,0,0,0.6666666666666666,,0,0,0,0,0,0,0.6666666666666666,,0,,11925,,,,,,,,,,,-386663,18504,,,,,,,,,,,,,13612,9341,0.6862327358213341,4036,0.7673003802281368,4,132,2367,0.5236725663716815,128,1021,87,849,68,2153,2938,0.7667014613778705,109,229,139,,441,145,586,77,8,40,17,7.352941176470588,0.7525597269624573,0.24744027303754268,,6009,145,441,517,295,517,517,498,1955,16,918,218,612,0,52,17,5,26,0,0,1072,375,198,252,0,100,0,408,1121,496,612,100,342,0.15183333333333332,911,547,364,0,0,,,79,174,172,,25,50,8,61,20,100,0,900,560
2024-01-20 00:00:00,Samstag,,0,0,0,0,0,0,0,66,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,511,1,1,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,11925,,,,,,,,,,,-386663,0,,,,,,,,,,,,,13612,,,5260,,0,0,4520,,0,0,0,0,0,0,3832,,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2024-01-21 00:00:00,Sonntag,,0,0,0,0,0,0,0,69,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,11925,,,,,,,,,,,-395928,9265,,x,x,x,x,x,x,x,x,x,x,x,,,,5260,,0,0,4520,,0,0,0,0,0,0,3832,,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2024-01-22 00:00:00,Montag,,0,0,0,0,0,0,0,72,3,0,6,3,,6,5,2,2,2,0,0,1,0,0,0,0,0.5714285714285714,1,,5,5,12,5,0,5,0,0,0,3,3,3,0,0,0,0,0,2,2,0,0.4,1,,35,,0,28,,0,2026,386,885,1231,0,0,0,0,,,0,0,,,,,,13,7,,5,6,0,3,7,7,6,0,0,0,6,7,4,0,0,5,1,1,0,2,1,0,20,2,3,0,5,4,0,2,2,0,1,1,0,,3,3,0,,109,531,640,0.8296875,143,13,3,1,,8,0,0,1,1,0,1,,0,0,0,0,1,0,1,,0,,12708,,,,,,,,,,,-424245,28317,,,,,,,,,,,,,13530,10649,0.7823244196297384,5260,0.8066539923954372,4,109,2371,0.5245575221238938,128,1029,86,841,65,2149,3018,0.7875782881002088,69,193,138,,304,288,592,66,8,40,16,7.125,0.5135135135135135,0.4864864864864865,,6113,208,383,500,289,467,467,533,2027,16,992,207,613,0,81,26,5,46,0,0,1158,375,198,267,0,154,0,417,1195,520,613,154,367,0.14516666666666667,871,547,324,0,0,,,,,,,,,,,,,,,
2024-01-23 00:00:00,Dienstag,,0,0,2,4,1,0,0,75,3,0,5,4,,3,3,1,3,3,0,0,0,0,0,0,0,1,1,,4,4,6,4,0,4,0,0,0,3,3,4,0,0,0,0,0,7,6,0,1,1,,33,,0,30,,0,2126,1190,41,1305,0,0,0,0,,,0,0,,,,,,13,7,,2,3,0,4,7,7,5,1,0,0,6,6,3,1,0,5,1,1,0,2,1,0,18,2,3,0,4,4,0,2,2,0,1,0,0,,3,3,0,,97,356,453,0.7858719646799117,124,13,3,1,,19,0,0,0,0,0,1,,0,0,0,0,0,0,1,,0,,13435,,,,,,,,,,,-453101,28856,,,,,,,,,,,,,13530,9871,0.7251689685571554,4495,0.8545627376425855,6,79,2339,0.5174778761061947,130,1054,85,850,62,2181,3037,0.7925365344467641,79,196,130,,357,236,593,66,8,40,16,7.125,0.6020236087689713,0.3979763912310287,,6277,228,361,554,284,456,456,579,2179,13,1132,187,635,0,78,26,5,43,0,0,1102,375,172,264,0,136,0,414,1309,494,635,136,371,0.1455,873,549,324,0,0,,,,,,,,,,,,,,,
2024-01-24 00:00:00,Mittwoch,,0,0,0,1,0,0,0,78,3,0,6,0,,0,0,1,3,2,0,0,1,0,0,0,0,1,1,,6,6,13,6,0,6,0,0,0,3,2,1,0,0,0,1,0,1,2,0,1,1,,29,,0,24,,0,1987,1305,0,161,0,0,0,0,,,0,0,,,,,,10,5,,2,1,0,1,8,7,4,0,1,0,6,6,4,0,0,5,1,1,0,2,1,0,20,2,3,0,5,4,0,2,2,0,1,1,0,,3,3,0,,103,362,465,0.778494623655914,47,13,3,1,,27,0,0,0,0,0,1,,0,0,0,0,0,0,1,,0,,14208,,,,,,,,,,,-482081,28980,,,,,,,,,,,,,13530,10024,0.7364090508374963,4648,0.8836501901140684,8,60,2359,0.5219026548672566,118,1070,82,836,55,2161,3017,0.7873173277661796,118,173,131,,320,265,585,77,8,40,17,7.352941176470588,0.5470085470085471,0.45299145299145294,,6320,259,328,611,281,428,428,579,2187,10,1206,145,578,0,71,26,5,36,0,0,1148,375,189,259,0,47,0,411,1400,440,578,47,530,0.139,834,510,324,0,0,,,,,,,,,,,,,,,
2024-01-25 00:00:00,Donnerstag, ,0,0,0,0,0,0,0,81,3,0,6,3,,0,0,1,1,1,1,0,0,0,0,0,0,1,1,,3,3,4,3,1,2,0,0,0,3,4,2,0,0,0,0,0,8,9,0,0.6666666666666666,1,,15,,0,7,,0,727,161,0,1012,0,0,0,0,,,1,0,,,,,,11,6,,5,5,0,2,6,6,4,0,0,0,4,4,1,0,0,4,1,1,0,1,1,0,17,2,3,0,5,3,0,2,2,0,0,0,0,,3,3,0,,30,204,234,0.8717948717948718,160,13,3,1,,13,0,0,0,0,0,1,,0,0,0,0,0,0,1,,0,,15041,,,,,,,,,,,-511001,28920,,,,,,,,,,,,,13530,9993,0.7341316485454011,4666,0.8870722433460076,4,62,2365,0.5232300884955752,111,1096,82,820,46,2155,2962,0.7729645093945721,139,203,132,,276,315,591,55,8,40,15,6.866666666666666,0.467005076142132,0.532994923857868,,6329,294,277,668,278,416,416,577,2115,10,1206,145,545,0,80,26,5,45,0,0,1208,375,271,259,0,111,0,411,1482,449,545,111,405,0.1405,843,570,273,0,0,,,,,,,,,,,,,,,
2024-01-26 00:00:00,Freitag,,0,0,0,0,0,0,0,84,0,0,6,3,,0,0,1,3,2,0,1,0,1,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,8,8,0,,,,28,,0,25,,1,1851,1012,0,1117,0,0,0,0,,,0,0,,,1490,,,11,6,,3,3,0,3,7,7,6,0,0,0,6,6,4,0,0,4,1,1,0,1,1,0,16,3,2,0,4,3,0,2,2,0,0,0,0,,3,2,0,,23,367,390,0.941025641025641,90,13,3,1,,9,0,0,2,1,0,1,,0,0,0,0,0,0,1,,0,,15876,,,,,,,,,,,-520778,9777,,,,,,,,,,,,,13612,10056,0.7387599177196591,4675,0.8887832699619772,4,61,2414,0.534070796460177,103,1095,82,778,48,2106,2967,0.7742693110647182,145,200,130,,292,299,591,55,8,40,15,6.866666666666666,0.494077834179357,0.505922165820643,,6350,248,310,649,270,480,480,485,2143,10,1225,135,563,0,75,26,5,40,0,0,1210,375,271,245,0,128,0,411,1501,420,563,128,405,0.14083333333333334,845,572,273,0,0,,,163,155,83,,23,48,8,60,19,100,0,800,657
2024-01-27 00:00:00,Samstag,,0,0,0,0,0,0,0,87,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,564,0.8333333333333334,0.8333333333333334,0.8333333333333334,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,15876,,,,,,,,,,,-520778,0,,,,,,,,,,,,,13612,,,5260,,0,0,4520,,0,0,0,0,0,0,3832,,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2024-01-28 00:00:00,Sonntag,,0,0,0,0,0,0,0,90,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,15876,,,,,,,,,,,-530555,9777,,x,x,x,x,x,x,x,x,x,x,x,,,,5260,,0,0,4520,,0,0,0,0,0,0,3832,,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2024-01-29 00:00:00,Montag,,0,0,2,0,0,0,0,93,0,0,2,0,,6,4,2,0,0,1,1,1,1,0,2,75,0.75,0.8571428571428571,,2,2,5,2,0,2,0,0,0,2,3,3,0,0,0,0,0,4,4,0,1,1,,22,,0,26,,0,1933,1050,67,1640,0,0,0,0,,,0,0,,,,,,9,8,,2,2,0,3,6,6,4,0,0,0,7,5,1,0,0,5.5,1,1,0,2,1.5,0,20,3,3,0,3,5,0,2,2,0,1,1,0,,3,3,0,,24,409,433,0.9445727482678984,77,13,3,1,,18,2,1,0,0,0,1,,0,0,0,2,0,0,1,,0,,16775,,,,,,,,,,,-559106,28551,,,,,,,,,,,,,13530,10756,0.7901851307669703,5260,0.8836501901140684,4,64,2522,0.5579646017699115,101,1066,84,701,46,1998,2974,0.7760960334029228,127,203,132,,333,269,602,33,0,30,9,7,0.553156146179402,0.446843853820598,,6369,215,336,629,264,471,471,488,2146,10,1228,135,563,0,75,26,5,40,0,0,1274,375,282,261,0,104,0,411,1515,436,563,104,466,0.14783333333333334,887,614,273,0,0,,,,,,,,,,,,,,,
2024-01-30 00:00:00,Dienstag,,0,0,0,1,0,0,0,96,0,0,2,1,,5,3,1,2,2,0,2,0,0,2,0,0,1,1,,5,5,10,5,0,5,0,0,0,2,2,2,0,0,0,0,0,3,2,0,,,,34,,0,30,,0,2682,1640,0,1442,0,0,0,0,,,0,0,,,,,,9,7,,2,2,0,2,5,5,0,0,0,0,6,6,4,3,0,6,1,1,0,2.5,1.5,0,19,3,3,0,3,4,0,2,2,0,1,1,0,,3,2,0,,36,539,575,0.9373913043478261,129,12,3,1,,12,2,0,1,0,0,1,,4,0,0,0,0,0,,,0,,17758,,,,,,,,,,,-587910,28804,,,,,,,,,,,,,13530,9867,0.7248751101968851,4180,0.7946768060836502,10,110,2692,0.595575221238938,99,991,84,613,41,1828,2995,0.7815762004175365,105,208,131,,390,210,600,33,0,30,9,7,0.65,0.35,,6618,177,392,604,257,464,464,508,2319,10,1288,152,659,0,75,26,5,40,0,0,1358,375,282,261,0,89,0,411,1575,453,659,89,565,0.14983333333333335,899,626,273,0,0,,,,,,,,,,,,,,,
2024-01-31 00:00:00,Mittwoch,0.0574,0,0,0,0,1,0,0,99,0,0,2,0,,2,2,2,1,1,0,0,0,0,0,0,0,1,1,,5,5,6,5,0,5,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0.6,1,,27,634,0,29,548,0,2112,1366,76,0,0,0,0,0,1,0.9991539763113367,0,0,8,0.9932318104906938,,,,10,7,,5,5,0,1,5,4,4,0,1,0,6,6,5,0,0,6,1,1,0,2.5,1.5,0,19,3,3,0,3,4,0,2,2,0,1,1,0,,3,3,0,,31,534,565,0.9451327433628318,78,13,3,1,,12,1,0,1,0,0,0.6666666666666666,,0,0,0,1,0,0,0.6666666666666666,,0,,18799,,,,,,,,,,,-616519,28609,,,,,,,,,,,,,13530,10001,0.7347193652659418,4270,0.811787072243346,10,100,2705,0.5984513274336283,96,1003,81,598,37,1815,3026,0.7896659707724426,61,197,137,,352,232,584,55,0,30,11,7.7272727272727275,0.6027397260273972,0.3972602739726028,,6700,222,351,580,251,470,470,505,2373,10,1335,176,626,0,72,23,5,40,0,0,1406,365,299,261,0,32,0,398,1639,477,626,32,679,0.14716666666666667,883,626,257,0,0,,,,,,,,,,,,,,,
2024-02-01 00:00:00,Donnerstag,,0,0,2,1,0,0,0,102,0,3,5,0,,2,1,2,3,3,1,0,1,0,0,0,0,1,1,,6,6,7,5,0,4,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0.8333333333333334,1,,16,650,0,8,556,0,915,286,0,0,0,0,0,0,,,0,0,,,,,,11,7,,4,3,1,0,4,6,0,0,0,0,4,3,2,1,0,6,1,1,0,2.5,1.5,0,16,3,2,0,3,3,0,2,1,0,1,1,0,,3,3,0,,31,514,545,0.9431192660550458,62,12,3,1,,4,1,0,2,1,0,0.6666666666666666,,1,0,0,1,0,0,0.3333333333333333,,0,,19877,,,,,,,,,,,-645938,29419,,,,,,,,,,,,,13530,9841,0.7229650308551279,4063,0.7724334600760456,9,124,2736,0.6053097345132743,86,919,82,661,36,1784,3042,0.7938413361169102,36,202,138,,339,262,601,44,0,30,10,7.4,0.5640599001663894,0.4359400998336106,,6845,253,341,558,245,462,462,547,2462,10,1347,193,678,0,72,23,5,40,0,0,1443,365,325,249,0,8,0,398,1677,482,678,8,734,0.1385,831,626,205,0,0,,,,,,,,,,,,,,,
2024-02-02 00:00:00,Freitag,,0,0,2,1,0,0,0,105,0,0,5,0,,0,0,1,0,0,1,0,0,0,0,0,0,,1,,9,9,10,8,1,8,1,1,1,2,1,0,0,0,0,0,0,2,2,0,0.6,1,,30,650,0,25,556,0,2315,1338,303,1779,0,0,0,0,,,0,0,,,1139,,,11,6,,5,6,0,0,4,4,2,0,0,0,6,6,5,0,0,5,1,1,0,1.5,1.5,0,15,2,2,0,3,3,0,2,1,0,1,1,0,,3,1,0,,13,231,244,0.9467213114754098,16,13,3,1,,10,0,0,0,0,0,0.6666666666666666,,0,0,0,1,0,0,33.666666666666664,,0,,21017,,,,,,,,,,,-665344,19406,,,,,,,,,,,,,13612,10196,0.7490449603291214,4225,0.8032319391634981,7,108,2827,0.6254424778761062,83,901,80,595,34,1693,3144,0.8204592901878914,32,192,116,,293,308,601,77,8,20,13,8.076923076923077,0.4875207986688852,0.5124792013311148,,6960,289,297,559,240,486,486,521,2493,10,1319,226,698,0,81,32,5,40,0,0,1508,368,333,257,0,87,0,410,1657,523,698,87,707,0.14216666666666666,853,648,205,0,0,,,151,142,83,,22,50,8,62,19,100,0,800,572
2024-02-03 00:00:00,Samstag,,0,0,0,0,0,0,0,108,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,625,0,0,532,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0.8076923076923076,0.8333333333333334,0.8333333333333334,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,21017,,,,,,,,,,,-665344,0,,,,,,,,,,,,,13612,,,5260,,0,0,4520,,0,0,0,0,0,0,3832,,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2024-02-04 00:00:00,Sonntag,,0,0,0,0,0,0,0,111,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,604,0,0,523,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,2,0,0,1,0,0,0,,0,0,1,,0,40,40,1,12,13,3,1,,6,0,0,0,0,0,0.3333333333333333,,0,0,0,0,0,0,0.3333333333333333,,0,,21017,,,,,,,,,,,-674845,9501,,x,x,x,x,x,x,x,x,x,x,x,,,,5260,,0,0,4520,,0,0,0,0,0,0,3832,,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2024-02-05 00:00:00,Montag,,0,0,2,0,0,0,0,114,0,0,4,0,,3,2,6,0,0,0,0,1,0,0,0,0,1,0.875,,10,10,20,7,0,7,3,3,3,4,4,4,0,0,0,0,0,2,0,0,0.8,1,,31,609,0,27,523,0,2824,1779,0,1459,0,0,0,0,,,0,0,,,,,,11,7,,3,3,0,4,1,1,1,0,0,0,8,7,5,2,ja,7,1,1,0,2,2,1,22,3,3,1,3,3,2,2,2,1,1,1,0,,3,2,1,,16,410,426,0.9624413145539906,92,13,3,1,,19,0,1,0,0,0,1,,0,0,0,1,0,0,1,,0,,22086,,,,,,,,,,,-703775,28930,,,,,,,,,,,,,13530,11182,0.8214810461357626,5260,0.750190114068441,8,138,2807,0.6210176991150442,73,946,82,587,25,1713,3115,0.8128914405010439,59,194,116,,323,279,602,22,8,30,10,6,0.5365448504983389,0.4634551495016611,,6730,267,302,519,233,482,482,504,2420,10,1265,220,685,0,83,31,1,47,0,0,1438,369,331,250,0,175,0,410,1597,517,685,175,557,0.14133333333333334,848,643,205,0,0,,,,,,,,,,,,,,,
2024-02-06 00:00:00,Dienstag,,0,0,0,1,0,0,0,117,0,0,2,0,,1,1,2,3,3,0,0,0,0,0,0,0,1,1,,6,6,13,4,0,3,2,2,2,4,4,4,0,0,0,1,0,5,2,0,0.4,1,,36,645,1,24,547,0,2898,1459,0,2323,0,0,0,0,,,0,0,,,,,,12,7,,3,3,0,4,4,1,0,0,0,0,8,1,4,0,ja,6,1,0,0,2,2,1,22,3,3,1,3,3,2,2,2,1,1,1,0,,3,2,1,,34,518,552,0.9384057971014492,243,13,3,1,,23,0,0,0,0,0,1,,0,0,0,0,0,0,1,,0,,23070,,,,,,,,,,,-732507,28732,,,,,,,,,,,,,13530,9852,0.7237731413458713,3937,0.7484790874524715,10,137,2762,0.6110619469026549,86,990,82,581,19,1758,3153,0.8228079331941545,42,197,110,,362,239,601,0,12,40,11,4.7272727272727275,0.6023294509151415,0.39767054908485855,,6661,232,361,483,224,476,476,460,2540,7,1282,252,735,0,69,24,1,40,0,0,1340,356,325,243,0,192,0,387,1608,535,735,192,492,0.14133333333333334,848,643,205,0,0,,,,,,,,,,,,,,,
2024-02-07 00:00:00,Mittwoch,,0,0,0,1,1,0,0,120,0,0,2,3,,2,2,2,0,0,0,0,0,0,0,0,0,1,1,,6,6,11,3,1,3,3,3,3,5,5,5,0,0,0,0,0,3,5,0,0.42857142857142855,1,,23,668,0,20,567,0,3048,1314,1009,366,0,0,0,0,,,0,0,,,,,,11,6,,4,4,0,5,3,3,2,1,0,0,8,6,2,2,ja,6,1,1,0,2,1,1,22,3,3,1,3,3,2,2,2,1,1,1,0,,4,3,1,,24,547,571,0.957968476357268,71,13,3,1,,18,0,0,0,0,0,1,,0,0,0,0,0,0,1,,0,,24088,,,,,,,,,,,-761034,28528,,,,,,,,,,,,,13530,9778,0.7183367616808698,3847,0.7313688212927756,12,145,2764,0.6115044247787611,119,954,83,578,22,1756,3167,0.8264613778705637,34,199,108,,324,265,589,55,8,40,15,6.866666666666666,0.5500848896434635,0.44991511035653653,,6702,264,322,515,215,500,500,455,2489,7,1242,230,721,0,69,24,1,40,0,0,1373,355,309,243,0,222,0,386,1552,513,721,222,537,0.13966666666666666,838,643,195,0,0,,,,,,,,,,,,,,,
