Auto,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,?,Echtzeit Büro,Echtzeit Büro.1,Echtzeit Büro.2,Auto. ,Auto. .1,Echtzeit Büro.3,Auto.1,Unnamed: 23
KW,Geplantes Ankunftsdatum,Ist Datum,"Timeslot getroffen 
(Ja / Nein)",SCI,Lenkzeit,Destination City,Trailer,LS Nummern,Status Auftrag fertig fürs Lager,Nachträgliche Änderugen (Ja/Nein),Status Verladung,ATTP Portal Status ,SCI OTM,Anzahl verladene Positionen laut Lieferschein (ingesamt),Geplante Ladezeit,Ankunft Office,Verladung gestartet ,Verladung beendet ,Wartezeit bis Verladebeginn ,Verladungszeit,Loaded at Bayreuth (Documents finished),"On time innerhalb 2,5 Std. (Automatisch berechnet) ",Bemerkungen
nn,dd.mm.yy,dd.mm.yy,Auswahlliste,1000xxxxx,in Minuten,Schreibe,Schreibe,Schreibe,Auswahlliste,Auswahlliste,Auswahlliste,soll 80,ok,nn,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,hh:mm,Schreibe
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,,600,SUPER-DEPOT 3,BTST9353,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,9,17:00:00,16:35:00,17:00:00,17:10:00,00:25:00,00:10:00,17:15:00,00:40:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,,600,SUPER-DEPOT 4,BTST9360,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,24,18:00:00,17:25:00,17:40:00,18:00:00,00:15:00,00:20:00,18:05:00,00:40:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,ja,,600,SUPER-DEPOT 5,BTST9343,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,18,19:00:00,18:40:00,18:45:00,19:00:00,00:05:00,00:15:00,19:05:00,00:25:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,,600,SUPER-DEPOT 6,BTST9352,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,20,20:00:00,20:40:00,20:45:00,20:55:00,00:05:00,00:10:00,21:00:00,00:20:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,1000453240,420,Duisburg 9,7E32512,3202708820 / 3202708821,Erledigt,,Verladen + PGI,80,ok,33,10:00:00,14:35:00,14:50:00,15:15:00,00:15:00,00:25:00,15:25:00,00:50:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,1000453241,420,Duisburg 10,5E92561,3202708822,Erledigt,,Verladen + PGI,80,ok,33,10:00:00,09:20:00,09:45:00,10:15:00,00:25:00,00:30:00,10:20:00,01:00:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,1000453245,180,Großbeeren 4,5E92718,3202700166 / 3202700167,Erledigt,,Verladen + PGI,80,ok,40,11:00:00,17:00:00,17:40:00,18:10:00,00:40:00,00:30:00,18:15:00,01:15:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,1000453383,240,Hamburg 6,5E92539,3202708823 / 3202708824 / 3202708825,Erledigt,,Verladen + PGI,80,ok,37,11:00:00,10:20:00,11:00:00,11:30:00,00:40:00,00:30:00,11:40:00,01:20:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,1000453396,180,Langenbach 4,6E98158,3202707775 / 3202707776,Erledigt,,Verladen + PGI,80,ok,42,12:00:00,15:05:00,15:10:00,15:35:00,00:05:00,00:25:00,15:40:00,00:35:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,ja,1000453390,480,Hannover 4,5E70911,3202700168 / 3202700169 / Zusatz 3202628828,Erledigt,,Verladen + PGI,80,ok,38,12:00:00,11:40:00,12:00:00,12:35:00,00:20:00,00:35:00,12:45:00,01:05:00,
4,2024-01-26 00:00:00,2024-01-26 00:00:00,nein,1000453401,300,Mainz 5,5E79785,3202708826 / 3202708827 / 3202708828,Erledigt,,Verladen + PGI,80,ok,36,13:00:00,16:20:00,16:30:00,16:50:00,00:10:00,00:20:00,16:55:00,00:35:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9343,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,23,17:00:00,16:45:00,17:00:00,17:15:00,00:15:00,00:15:00,17:20:00,00:35:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,ja,,540,SUPER-DEPOT 2,BTST9345,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,30,17:00:00,16:45:00,17:20:00,17:40:00,00:35:00,00:20:00,17:45:00,01:00:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,ja,,540,SUPER-DEPOT 3,BTST9351,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,23,18:00:00,18:10:00,18:40:00,19:00:00,00:30:00,00:20:00,19:10:00,01:00:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,ja,,540,SUPER-DEPOT 4,BTST9352,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,21,19:00:00,19:05:00,19:20:00,19:40:00,00:15:00,00:20:00,19:45:00,00:40:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,nein,,540,SUPER-DEPOT 5,BTST9358,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,30,20:00:00,19:30:00,19:40:00,20:10:00,00:10:00,00:30:00,20:15:00,00:45:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,ja,1000454922,600,Duisburg 1,5E92589,3202710861 / 3202710862,Erledigt,,Verladen + PGI,80,ok,34,10:00:00,09:30:00,10:00:00,10:30:00,00:30:00,00:30:00,10:40:00,01:10:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,nein,1000454930,600,Großbeeren 1,5E79781,3202710867 / 3202710868,Erledigt,,Verladen + PGI,80,ok,33,11:00:00,08:00:00,08:45:00,09:20:00,00:45:00,00:35:00,09:45:00,01:45:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,ja,1000454943,600,Hamburg 1,5E92456,3202710863 / 3202710864,Erledigt,,Verladen + PGI,80,ok,34,11:00:00,10:45:00,11:15:00,11:55:00,00:30:00,00:40:00,12:05:00,01:20:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,nein,1000454958,240,Hannover 1,5E92569,3202312459 / 3202710860,Erledigt,,Verladen + PGI,80,ok,35,12:00:00,13:55:00,14:20:00,14:55:00,00:25:00,00:35:00,15:05:00,01:10:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,nein,1000454962,240,Langenbach 1,5E92728,3202708829 / 3202708830,Erledigt,,Verladen + PGI,80,ok,43,12:00:00,13:45:00,14:00:00,14:35:00,00:15:00,00:35:00,14:45:00,01:00:00,
5,2024-01-29 00:00:00,2024-01-29 00:00:00,Nein,1000454965,120,Mainz 1,5E92460,3202710865 / 3202710866,Erledigt,,Verladen + PGI,80,ok,35,13:00:00,14:25:00,14:50:00,15:25:00,00:25:00,00:35:00,15:30:00,01:05:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,nein,,540,SUPER-DEPOT 1,BTST9343,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,16,16:00:00,14:45:00,16:30:00,16:40:00,01:45:00,00:10:00,16:45:00,02:00:00,Musste Leerpaletten im LC Abladen /  Neue Ankunft um 16:30
5,2024-01-30 00:00:00,2024-01-30 00:00:00,nein,,540,SUPER-DEPOT 2,BTST9358,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,24,17:00:00,16:30:00,17:45:00,18:00:00,01:15:00,00:15:00,18:15:00,01:45:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,nein,,540,SUPER-DEPOT 3,BTST9351,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,14,17:00:00,15:55:00,17:40:00,17:50:00,01:45:00,00:10:00,18:00:00,02:05:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,ja,,540,SUPER-DEPOT 4,BTST9360,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,24,18:00:00,17:45:00,18:00:00,18:20:00,00:15:00,00:20:00,18:30:00,00:45:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,nein,,540,SUPER-DEPOT 5,BTST9341,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,14,19:00:00,18:25:00,18:30:00,18:45:00,00:05:00,00:15:00,19:00:00,00:35:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,ja,,540,SUPER-DEPOT 6,BTST9352,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,22,20:00:00,19:50:00,20:00:00,20:10:00,00:10:00,00:10:00,20:15:00,00:25:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,nein,1000454923,300,Duisburg 2,6E98264,3202712452 / 3202712453,Erledigt,,Verladen + PGI,80,ok,34,10:00:00,11:35:00,11:45:00,12:05:00,00:10:00,00:20:00,12:20:00,00:45:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,Nein,1000455205,420,Duisburg 3,7E32762,3202712454,Erledigt,,Verladen + PGI,80,ok,33,10:00:00,13:35:00,14:10:00,14:40:00,00:35:00,00:30:00,14:50:00,01:15:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,Nein,1000454931,300,Großbeeren 2,5E95602,3202533637 / 3202533638 / 3202533639,Erledigt,,Verladen + PGI,80,ok,35,11:00:00,13:50:00,14:10:00,14:45:00,00:20:00,00:35:00,15:00:00,01:10:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,Nein,1000454959,240,Hannover 2,5E95603,3202712450 / 3202712451,Erledigt,,Verladen + PGI,80,ok,33,12:00:00,14:00:00,15:00:00,15:30:00,01:00:00,00:30:00,15:35:00,01:35:00,
5,2024-01-30 00:00:00,2024-01-30 00:00:00,Nein,1000454966,300,Mainz 2,7E25976,3202712455 / 3202712456 / 3202712457,Erledigt,,Verladen + PGI,80,ok,34,13:00:00,14:25:00,15:10:00,15:40:00,00:45:00,00:30:00,15:45:00,01:20:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,Nein,,540,SUPER-DEPOT 1,BTST9351,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,17,16:00:00,15:20:00,15:30:00,16:00:00,00:10:00,00:30:00,16:05:00,00:45:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,Nein,,540,SUPER-DEPOT 2,BTST9358,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,33,17:00:00,16:20:00,17:00:00,17:35:00,00:40:00,00:35:00,17:45:00,01:25:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,Nein,,540,SUPER-DEPOT 3,BTST9341,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,25,17:00:00,16:15:00,17:10:00,17:40:00,00:55:00,00:30:00,17:45:00,01:30:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,ja,,540,SUPER-DEPOT 4,BTST9360,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,25,18:00:00,17:45:00,18:15:00,18:50:00,00:30:00,00:35:00,19:05:00,01:20:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,Nein,,540,SUPER-DEPOT 5,BTST9343,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,23,19:00:00,18:10:00,19:00:00,19:30:00,00:50:00,00:30:00,19:35:00,01:25:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,Nein,,540,SUPER-DEPOT 6,BTST9352,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,23,21:00:00,21:40:00,21:45:00,22:00:00,00:05:00,00:15:00,22:05:00,00:25:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,,,,Neuenmarkt Shuttle 1,KUGA84,3202538194 / 3202538195,Erledigt,,Verschoben,80,,6,12:00:00,,,,00:00:00,00:00:00,,00:00:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,nein,1000454924,600,Duisburg 4,5E95548,3202455996 / 3202455997 / 3202455998,Erledigt,,Verladen + PGI,80,,34,10:00:00,09:25:00,09:35:00,10:00:00,00:10:00,00:25:00,10:10:00,00:45:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,nein,1000454945,600,Hamburg 2,5E82539,3202713780 / 3202713781 / 3202455999,Erledigt,,Verladen + PGI,80,ok,37,11:00:00,07:30:00,07:40:00,08:00:00,00:10:00,00:20:00,08:05:00,00:35:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,Nein,1000454960,480,Hannover 3,7E32512,3202455994 / 3202455995,Erledigt,,Verladen + PGI,80,ok,33,12:00:00,12:00:00,12:15:00,12:40:00,00:15:00,00:25:00,12:45:00,00:10:00,
5,2024-01-31 00:00:00,2024-01-31 00:00:00,nein,1000454963,240,Langenbach 2,5E95601,3202712459 / 3202712458 / 3202712460,Erledigt,,Verladen + PGI,80,ok,45,12:00:00,09:50:00,10:10:00,10:30:00,00:20:00,00:20:00,10:35:00,00:00:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9353,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,11,16:00:00,15:45:00,16:20:00,16:45:00,00:35:00,00:25:00,16:50:00,1903-12-31 23:50:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,Nein,,540,SUPER-DEPOT 2,BTST9341,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,20,17:00:00,16:25:00,16:45:00,17:25:00,00:20:00,00:40:00,17:30:00,01:05:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,Nein,,540,SUPER-DEPOT 3,BTST9343,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,22,18:00:00,16:55:00,18:15:00,18:35:00,01:20:00,00:20:00,18:40:00,01:45:00,Muss Leerpaletten im LC abladen
5,2024-02-01 00:00:00,2024-02-01 00:00:00,,,,LBK-Retoure / Depotbruch / CW-Bruch,KUGA84,3202709205 / 3202572552 / 3202696853 / 3202694461 / 3202700909 / 3202700678 / 3202120004,,,Verladen + PGI,,,,,06:15:00,06:25:00,06:50:00,00:10:00,00:25:00,06:55:00,00:15:00,
5,2024-01-31 00:00:00,2024-02-01 00:00:00,,,,Neuenmarkt Shuttle 1,KUGA84,3202538194 / 3202538195,Erledigt,,Verladen + PGI,80,,6,12:00:00,,,,00:00:00,00:00:00,,00:00:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,ja,1000454925,540,Duisburg 5,5E82371,3202715625 / 3202715626 / 3202715627 / Zusatz 3202672943,Erledigt,,Verladen + PGI,80,ok,31,10:00:00,09:45:00,10:20:00,10:45:00,00:35:00,00:25:00,10:50:00,01:05:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,,1000455206,,Duisburg 6,,,,,Gestrichen,,,,10:00:00,,,,00:00:00,00:00:00,,00:00:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,ja,1000454933,300,Großbeeren 3,7E32798,3202271789 / 3202715620 / Zusatz 3202672941,Erledigt,,Verladen + PGI,80,ok,36,11:00:00,10:35:00,10:50:00,11:15:00,00:15:00,00:25:00,11:20:00,00:45:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,ja,1000454961,420,Hannover 4,5E92623,3202715622 / 3202715623 / Zusatz 3202672942 / 3202677304,Erledigt,,Verladen + PGI,80,ok,35,12:00:00,11:40:00,11:50:00,12:20:00,00:10:00,00:30:00,12:30:00,00:50:00,
5,2024-02-01 00:00:00,2024-02-01 00:00:00,ja,1000454967,480,Mainz 3,5E92584,"3202271785 / 3202271786 / 3202271787
Zusatz 3202666772 / Zusatz 3202672944",Erledigt,,Verladen + PGI,80,ok,40,13:00:00,13:15:00,14:15:00,14:50:00,01:00:00,00:35:00,15:05:00,01:50:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,nein,,540,SUPER-DEPOT 1,BTST9353,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,17,16:00:00,15:40:00,16:15:00,16:30:00,00:35:00,00:15:00,16:35:00,00:55:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,nein,,540,SUPER-DEPOT 2,BTST9341,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,21,17:00:00,16:25:00,16:35:00,17:00:00,00:10:00,00:25:00,17:05:00,00:40:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,ja,,540,SUPER-DEPOT 3,BTST9358,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,9,17:00:00,16:50:00,17:05:00,17:20:00,00:15:00,00:15:00,17:25:00,00:35:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,nein,,540,SUPER-DEPOT 4,BTST9342,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,33,18:00:00,17:15:00,18:05:00,18:40:00,00:50:00,00:35:00,18:45:00,01:30:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,nein,,540,SUPER-DEPOT 5,BTST9360,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,21,19:00:00,17:00:00,17:30:00,17:55:00,00:30:00,00:25:00,18:05:00,01:05:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,nein,,540,SUPER-DEPOT 6,BTST9343,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,17,20:00:00,18:10:00,18:50:00,19:10:00,00:40:00,00:20:00,19:15:00,01:05:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,,1000454926,,Duisburg 7,,,,,Gestrichen,,,,10:00:00,,,,00:00:00,00:00:00,,00:00:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,nein,1000454934,480,Großbeeren 4,7E19287,3202717181 / 3202717182 / 3202717980,Erledigt,,Verladen + PGI,80,ok,35,11:00:00,12:35:00,13:15:00,14:45:00,00:40:00,01:30:00,13:50:00,01:15:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,ja,1000454947,300,Hamburg 3,7E32529,3202294458 / 3202294459 / 3202717180,Erledigt,,Verladen + PGI,80,ok,37,11:00:00,11:00:00,11:45:00,12:10:00,00:45:00,00:25:00,12:20:00,01:20:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,nein,1000454964,360,Langenbach 3,7E13596,"3202715629 / 3202715630 / 3202715631
 / Zusatz 3202672955",Erledigt,,Verladen + PGI,80,ok,41,12:00:00,13:20:00,13:55:00,14:30:00,00:35:00,00:35:00,14:40:00,01:20:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,,1000454957,,Hannover 5,,,,,Gestrichen,,,,12:00:00,,,,00:00:00,00:00:00,,00:00:00,
5,2024-02-02 00:00:00,2024-02-02 00:00:00,ja,1000454968,120,Mainz 4,5E92566,3202717183 / 3202717184,Erledigt,,Verladen + PGI,80,ok,33,13:00:00,13:00:00,13:20:00,13:40:00,00:20:00,00:20:00,13:50:00,00:50:00,
5,2024-02-02 00:00:00,2024-02-05 00:00:00,,,,Neuenmarkt Shuttle 2,KUGA84,3202653644 / 3202653645,,,Verladen + PGI,80,,1,,,,,00:00:00,00:00:00,,00:00:00,
6,2024-02-05 00:00:00,2024-02-05 00:00:00,ja,,540,SUPER-DEPOT 1,BTST9358,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,16,16:00:00,16:00:00,16:35:00,17:00:00,00:35:00,00:25:00,17:05:00,01:05:00,1 CS zu viel von 06.02.
6,2024-02-05 00:00:00,2024-02-05 00:00:00,ja,,540,SUPER-DEPOT 2,BTST9359,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,32,17:00:00,16:50:00,17:10:00,17:45:00,00:20:00,00:35:00,17:50:00,01:00:00,
6,2024-02-05 00:00:00,2024-02-05 00:00:00,ja,,540,SUPER-DEPOT 3,BTST9360,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,27,17:00:00,16:50:00,17:50:00,18:20:00,01:00:00,00:30:00,18:25:00,01:35:00,
6,2024-02-05 00:00:00,2024-02-05 00:00:00,nein,,540,SUPER-DEPOT 4,BTST9343,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,19,18:00:00,17:15:00,18:15:00,18:45:00,01:00:00,00:30:00,18:50:00,01:35:00,2 PAL und 1 CS zu viel von 06.02.
6,2024-02-05 00:00:00,2024-02-05 00:00:00,nein,,540,SUPER-DEPOT 5,BTST9342,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,24,19:00:00,18:15:00,18:50:00,19:15:00,00:35:00,00:25:00,19:20:00,01:05:00,2 Etiketten von PAL vertauscht. 
6,2024-02-05 00:00:00,2024-02-05 00:00:00,nein,,,SUPER-DEPOT 6,BTST9345,Schkeuditz / Leipzig 3,,,Verschoben,,,,19:00:00,,,,00:00:00,00:00:00,,00:00:00,
6,2024-02-05 00:00:00,2024-02-05 00:00:00,nein,,540,SUPER-DEPOT 7,BTST9341,Schkeuditz / Leipzig 4,,,Verladen + PGI,,,19,20:00:00,19:35:00,19:45:00,20:00:00,00:10:00,00:15:00,20:10:00,00:35:00,
6,2024-02-05 00:00:00,2024-02-05 00:00:00,nein,,540,SUPER-DEPOT 8,BTST9351,Bielefeld  1,,,Verladen + PGI,,,9,20:00:00,19:15:00,19:25:00,19:35:00,00:10:00,00:10:00,19:40:00,00:25:00,
6,2024-02-05 00:00:00,2024-02-05 00:00:00,nein,1000456832,480,Langenbach 1,7E13634,3202717185 / 3202717186,Erledigt,,Verladen + PGI,80,ok,43,12:00:00,15:45:00,16:00:00,16:30:00,00:15:00,00:30:00,16:35:00,00:50:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,nein,,480,SUPER-DEPOT 1,BTST9343,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,8,16:00:00,17:45:00,18:10:00,18:20:00,00:25:00,00:10:00,18:25:00,00:40:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,nein,,480,SUPER-DEPOT 2,BTST9360,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,21,17:00:00,17:25:00,17:30:00,17:50:00,00:05:00,00:20:00,17:55:00,00:30:00,15:55 Leerp. LC / 1 PAL vom 07.02.+ 1 CS vom 07.02.
6,2024-02-06 00:00:00,2024-02-06 00:00:00,nein,,480,SUPER-DEPOT 3,BTST9341,Gärtringen / Stuttgart 3,,,Verladen + PGI,,,17,17:00:00,19:00:00,19:15:00,19:25:00,00:15:00,00:10:00,19:30:00,00:30:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,ja,,480,SUPER-DEPOT 4,BTST9353,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,24,18:00:00,18:00:00,18:25:00,18:50:00,00:25:00,00:25:00,18:55:00,00:55:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,ja,,480,SUPER-DEPOT 5,BTST9358,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,24,18:00:00,18:00:00,18:35:00,19:00:00,00:35:00,00:25:00,19:10:00,01:10:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,ja,,480,SUPER-DEPOT 6,BTST9359,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,7,19:00:00,18:50:00,19:15:00,19:20:00,00:25:00,00:05:00,19:25:00,00:35:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,nein,,480,SUPER-DEPOT 7,BTST9342,Bielefeld  1,,,Verladen + PGI,,,23,21:00:00,19:40:00,19:45:00,20:00:00,00:05:00,00:15:00,20:05:00,00:25:00,
6,2024-02-05 00:00:00,2024-02-06 00:00:00,ja,,480,SUPER-DEPOT 6 / Vortag,BTST9352,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,24,10:00:00,10:00:00,10:10:00,10:35:00,00:10:00,00:25:00,10:40:00,00:40:00,LKW wurde auf 6.2.24 Verschoben
6,2024-02-06 00:00:00,2024-02-06 00:00:00,ja,1000456800,300,Duisburg 1,7E13665,3202719725 / 3202719726 / 3202697521,Erledigt,,Verladen + PGI,80,ok,37,10:00:00,09:35:00,10:45:00,11:30:00,01:10:00,00:45:00,11:40:00,02:05:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,ja,1000456819,180,Hamburg 1,7E32404,3202719722 / 3202719723 / 3202719724,Erledigt,,Verladen + PGI,80,ok,35,11:00:00,10:35:00,11:45:00,12:20:00,01:10:00,00:35:00,12:30:00,01:55:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,Nein,1000456810,240,Großbeeren 1,5E92566,3202719720 / 3202719721 / 3202628829,Erledigt,,Verladen + PGI,80,ok,35,11:00:00,11:40:00,12:20:00,13:05:00,00:40:00,00:45:00,13:10:00,01:30:00,
6,2024-02-06 00:00:00,2024-02-06 00:00:00,Nein,1000456838,,Mainz 1,7E32761,3202719727 / 3202719728,Erledigt,,Verladen + PGI,80,ok,34,13:00:00,15:45:00,15:50:00,16:25:00,00:05:00,00:35:00,16:35:00,00:50:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,ja,,480,SUPER-DEPOT 1,BTST9360,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,35,16:00:00,16:10:00,16:15:00,17:05:00,00:05:00,00:50:00,17:10:00,01:00:00,"Insgesamt 35 PAL, Fotos von PAL gemacht, weitergeleitet an Jana Decker"
6,2024-02-07 00:00:00,2024-02-07 00:00:00,Nein,,480,SUPER-DEPOT 2,BTST9343,Gärtringen / Stuttgart 2,,,Verladen + PGI,,,33,17:00:00,17:45:00,18:20:00,18:55:00,00:35:00,00:35:00,19:00:00,01:15:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,ja,,480,SUPER-DEPOT 3,BTST9353,Schkeuditz / Leipzig 1,,,Verladen + PGI,,,24,18:00:00,17:35:00,17:55:00,18:25:00,00:20:00,00:30:00,18:30:00,00:55:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,ja,,480,SUPER-DEPOT 4,BTST9352,Schkeuditz / Leipzig 2,,,Verladen + PGI,,,31,18:00:00,17:30:00,18:35:00,19:10:00,01:05:00,00:35:00,19:15:00,01:45:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,Nein,,480,SUPER-DEPOT 5,BTST9359,Schkeuditz / Leipzig 3,,,Verladen + PGI,,,15,19:00:00,18:00:00,19:15:00,19:35:00,01:15:00,00:20:00,19:40:00,01:40:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,ja,,480,SUPER-DEPOT 6,BTST9358,Bielefeld  1,,,Verladen + PGI,,,29,20:00:00,20:10:00,20:20:00,20:35:00,00:10:00,00:15:00,20:40:00,00:30:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,Nein,1000456820,240,Hamburg 2,7E25975,3202372529 / 3202722240 / 3202722241,Erledigt,,Verladen + PGI,80,ok,35,11:00:00,16:30:00,17:20:00,17:45:00,00:50:00,00:25:00,17:50:00,01:20:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,ja,1000456811,390,Großbeeren 2,6E98037,3202372527 / 3202372528,Erledigt,,Verladen + PGI,80,ok,36,11:00:00,11:30:00,12:30:00,12:55:00,01:00:00,00:25:00,13:00:00,01:30:00,
6,2024-02-07 00:00:00,2024-02-07 00:00:00,nein,1000456834,360,Langenbach 2,7E32779,3202698395 / 3202719730,Erledigt,,Verladen + PGI,80,ok,44,12:00:00,10:10:00,11:30:00,12:15:00,01:20:00,00:45:00,12:50:00,02:40:00,
6,2024-02-08 00:00:00,2024-02-08 00:00:00,ja,,,SUPER-DEPOT 1,BTST9360,Gärtringen / Stuttgart 1,,,Verladen + PGI,,,28,16:00:00,16:05:00,16:25:00,17:00:00,00:20:00,00:35:00,17:05:00,01:00:00,
