ID,CreatedTimestamp,CreatedBy,UpdatedTimestamp,UpdatedBy,SapOrderNumber,SSCC,Printer,Copies,Status,ErrorText,DangerousGoodsUNNumber,DangerousGoodsWeight,LabelTemplate
964,2022-09-13T06:31:18.2238651+00:00,Patrick Reuschel,,,3202141001,340313001200163609,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
965,2022-09-13T06:33:28.5339380+00:00,Bernd Schwing,,,3202141000,140313001112641321,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
966,2022-09-13T07:21:58.4955485+00:00,Patrick Reuschel,,,3202140816,340313001200164200,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
967,2022-09-13T07:46:14.8490460+00:00,Manuela Lautner,,,3202140972,140313001112641505,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
968,2022-09-13T07:47:24.0517445+00:00,Stefanie Wolfrum,,,3202140973,140313001112641468,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
969,2022-09-13T08:24:51.0374081+00:00,Stefanie Wolfrum,,,3202140971,140313001112643837,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
970,2022-09-13T08:27:11.0218218+00:00,Stefanie Wolfrum,,,3202140971,140313001112643844,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
971,2022-09-13T08:40:27.5900771+00:00,Patrick Keiner,,,3202141647,140313001112641642,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
972,2022-09-13T08:41:45.0604777+00:00,Stefanie Wolfrum,,,3202141651,140313001112641604,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
973,2022-09-13T08:53:06.4979372+00:00,Patrick Reuschel,,,3202141643,140313001112641864,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
974,2022-09-13T08:54:09.7163777+00:00,Patrick Reuschel,,,3202141643,140313001112644148,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
975,2022-09-13T08:54:43.1090443+00:00,Patrick Reuschel,,,3202141643,140313001112644131,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
976,2022-09-13T08:55:02.7275086+00:00,Marcel Schittenhelm,,,3202141652,140313001112641543,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
977,2022-09-13T08:55:25.9611836+00:00,Marcel Schittenhelm,,,3202141652,140313001112641550,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
978,2022-09-13T08:55:43.1985439+00:00,Marcel Schittenhelm,,,3202141652,140313001112641529,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
979,2022-09-13T08:56:25.8523013+00:00,Marcel Schittenhelm,,,3202141652,140313001112641536,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
980,2022-09-13T09:04:05.5433983+00:00,Bernd Schwing,,,3202141642,140313001112643899,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
981,2022-09-13T09:04:27.8676554+00:00,Patrick Keiner,,,3202141648,140313001112644278,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
982,2022-09-13T09:05:47.9692170+00:00,Patrick Reuschel,,,3202140976,140313001112644032,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
983,2022-09-13T09:05:58.6721783+00:00,Bernd Schwing,,,3202141642,140313001112643882,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
984,2022-09-13T09:06:10.9722442+00:00,Patrick Reuschel,,,3202140976,659031410523104787,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
985,2022-09-13T09:07:08.1786982+00:00,Bernd Schwing,,,3202141642,140313001112643875,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
986,2022-09-13T09:08:21.1721057+00:00,Patrick Reuschel,,,3202141640,140313001112644018,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
987,2022-09-13T09:09:22.8225919+00:00,Patrick Reuschel,,,3202141640,140313001112644001,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
988,2022-09-13T09:09:59.4950818+00:00,Patrick Reuschel,,,3202141640,140313001112643998,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
989,2022-09-13T09:19:26.4765893+00:00,Bernd Schwing,,,3202140977,340313000110344047,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
990,2022-09-13T09:20:34.8529326+00:00,Bernd Schwing,,,3202140977,140313001112641376,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
991,2022-09-13T09:21:16.4283412+00:00,Bernd Schwing,,,3202140977,140313001112641369,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
992,2022-09-13T09:22:00.9330210+00:00,Bernd Schwing,,,3202140977,140313001112641352,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
993,2022-09-13T09:22:46.4646166+00:00,Bernd Schwing,,,3202140977,340313001610001317,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
994,2022-09-13T09:23:32.2551596+00:00,Bernd Schwing,,,3202140977,140313001112641345,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
995,2022-09-13T09:31:47.0282915+00:00,Patrick Keiner,,,3202141646,340313000104473098,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
996,2022-09-13T09:32:59.9023881+00:00,Manuela Lautner,,,3202140975,340313000110339104,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
997,2022-09-13T09:35:00.5446644+00:00,Patrick Reuschel,,,3202140970,140313001112641840,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
998,2022-09-13T09:35:42.3612767+00:00,Manuela Lautner,,,3202140975,340313000104461958,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
999,2022-09-13T09:36:01.6944836+00:00,Patrick Reuschel,,,3202140970,159014051108381766,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1000,2022-09-13T09:37:04.5092790+00:00,Manuela Lautner,,,3202140975,140313001112643714,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1001,2022-09-13T09:38:32.8163544+00:00,Manuela Lautner,,,3202140975,140313001112643752,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1002,2022-09-13T09:39:33.2819396+00:00,Manuela Lautner,,,3202140975,140313001112643745,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1003,2022-09-13T09:40:27.6903368+00:00,Manuela Lautner,,,3202140975,140313001112643738,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1004,2022-09-13T09:40:53.5337804+00:00,Patrick Reuschel,,,3202141653,340313001200164095,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1005,2022-09-13T09:41:12.8673995+00:00,Manuela Lautner,,,3202140975,140313001112643721,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1006,2022-09-13T09:41:29.4379536+00:00,Patrick Reuschel,,,3202141653,340313001200165146,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1007,2022-09-13T09:42:26.3448865+00:00,Manuela Lautner,,,3202140975,340313001610001324,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1008,2022-09-13T09:49:07.3519020+00:00,Patrick Keiner,,,3202141641,140313001112644575,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1009,2022-09-13T09:49:09.7119854+00:00,Manuela Lautner,,,3202140975,140313001112643783,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1010,2022-09-13T09:50:50.2190832+00:00,Stefanie Wolfrum,,,3202122469,340313000104473135,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1011,2022-09-13T09:50:53.5199607+00:00,Manuela Lautner,,,3202140975,140313001112643776,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1012,2022-09-13T09:51:33.4475821+00:00,Manuela Lautner,,,3202140975,140313001112643769,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1013,2022-09-13T09:52:45.7533155+00:00,Manuela Lautner,,,3202140975,340313001610001331,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1014,2022-09-13T09:53:19.3675041+00:00,Stefanie Wolfrum,,,3202122469,140313001112644353,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1015,2022-09-13T10:05:55.3121110+00:00,Patrick Keiner,,,3202122269,140313001112644056,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1016,2022-09-13T10:06:30.1030945+00:00,Patrick Keiner,,,3202122269,140313001112644063,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1017,2022-09-13T10:16:06.3198426+00:00,Patrick Keiner,,,3202117632,140313001112644551,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1018,2022-09-13T10:18:46.4844948+00:00,Stefanie Wolfrum,,,3202141649,140313001112644100,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1019,2022-09-13T10:19:12.3786922+00:00,Stefanie Wolfrum,,,3202141649,140313001112644094,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1020,2022-09-13T11:12:12.2406522+00:00,Bernd Schwing,,,3202141650,140313001112650736,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1021,2022-09-13T11:18:25.3866999+00:00,Marcel Schittenhelm,,,3202140979,140313001112641888,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1022,2022-09-13T11:19:50.7684871+00:00,Marcel Schittenhelm,,,3202140979,140313001112648757,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1023,2022-09-13T11:20:07.8290447+00:00,Marcel Schittenhelm,,,3202140979,140313001112648764,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1024,2022-09-13T11:21:09.0374757+00:00,Marcel Schittenhelm,,,3202140979,140313001112648771,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1025,2022-09-13T11:21:46.1655687+00:00,Marcel Schittenhelm,,,3202140979,140313001112641925,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1026,2022-09-13T11:22:03.1820947+00:00,Marcel Schittenhelm,,,3202140979,140313001112641918,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1027,2022-09-13T11:22:25.7774320+00:00,Marcel Schittenhelm,,,3202140979,140313001112641901,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1028,2022-09-13T11:22:45.5699295+00:00,Marcel Schittenhelm,,,3202140979,140313001112641895,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1029,2022-09-13T11:23:21.7270662+00:00,Marcel Schittenhelm,,,3202140979,340313001610001348,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1030,2022-09-13T11:24:01.6503041+00:00,Marcel Schittenhelm,,,3202140979,140313001112648726,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1031,2022-09-13T11:24:38.3713600+00:00,Marcel Schittenhelm,,,3202140979,140313001112648719,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1032,2022-09-13T11:25:20.5238405+00:00,Marcel Schittenhelm,,,3202140979,140313001112641932,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1033,2022-09-13T11:25:44.9175852+00:00,Marcel Schittenhelm,,,3202140979,140313001112641949,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1034,2022-09-13T11:26:13.2970950+00:00,Bernd Schwing,,,3202066999,140313001112644612,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1035,2022-09-13T11:26:52.4514549+00:00,Marcel Schittenhelm,,,3202140979,340313001610001355,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1036,2022-09-13T11:27:45.8567210+00:00,Marcel Schittenhelm,,,3202140979,140313001112648740,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1037,2022-09-13T11:28:36.9246514+00:00,Marcel Schittenhelm,,,3202140979,140313001112648733,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1038,2022-09-13T11:29:31.3685617+00:00,Marcel Schittenhelm,,,3202140979,340313001610001362,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1039,2022-09-13T11:32:40.4634618+00:00,Stefanie Wolfrum,,,3202141680,140313001112650699,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1040,2022-09-13T11:40:10.3276923+00:00,Maximilian Kolb,,,3202141644,140313001112649044,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1041,2022-09-13T11:40:32.1314263+00:00,Maximilian Kolb,,,3202141644,140313001112649051,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1042,2022-09-13T11:41:03.5000975+00:00,Maximilian Kolb,,,3202141644,140313001112649068,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1043,2022-09-13T11:41:29.3687989+00:00,Maximilian Kolb,,,3202141644,140313001112649075,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1044,2022-09-13T12:09:57.3266292+00:00,Marcel Schittenhelm,,,3202140974,140313001112641727,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1045,2022-09-13T12:10:28.1537994+00:00,Marcel Schittenhelm,,,3202140974,140313001112641741,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1046,2022-09-13T12:11:06.6015020+00:00,Marcel Schittenhelm,,,3202140974,140313001112641734,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1047,2022-09-13T12:14:59.3580433+00:00,Patrick Keiner,,,3202066998,140313001112644155,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1048,2022-09-13T12:15:53.4947532+00:00,Patrick Keiner,,,3202066998,140313001112644162,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1049,2022-09-13T12:16:26.1076246+00:00,Patrick Keiner,,,3202066998,140313001112644179,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1050,2022-09-13T12:16:56.6578603+00:00,Patrick Keiner,,,3202066998,140313001112644186,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1051,2022-09-13T12:24:35.0425336+00:00,Manuela Lautner,,,3202141645,140313001112644438,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1052,2022-09-13T12:26:13.0180612+00:00,Manuela Lautner,,,3202141645,140313001112644445,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1053,2022-09-13T12:33:26.7108599+00:00,Thair Abdulabbas,,,3202140978,659031410523117459,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1054,2022-09-13T12:35:16.7422614+00:00,Thair Abdulabbas,,,3202140978,140313001112634873,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1055,2022-09-13T12:35:54.6927647+00:00,Thair Abdulabbas,,,3202140978,140313001112650811,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1056,2022-09-13T12:36:18.9114880+00:00,Thair Abdulabbas,,,3202140978,140313001112634880,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1057,2022-09-13T12:36:44.1637276+00:00,Thair Abdulabbas,,,3202140978,140313001112648849,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1058,2022-09-13T12:38:02.3538681+00:00,Thair Abdulabbas,,,3202140978,140313001112648887,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1059,2022-09-13T12:38:25.2134909+00:00,Thair Abdulabbas,,,3202140978,140313001112648870,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1060,2022-09-13T12:38:46.0703395+00:00,Thair Abdulabbas,,,3202140978,140313001112648863,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1061,2022-09-13T12:39:09.8832036+00:00,Thair Abdulabbas,,,3202140978,140313001112648856,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1062,2022-09-13T12:40:08.7411934+00:00,Thair Abdulabbas,,,3202140978,340313001610001379,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1063,2022-09-13T12:40:45.4180369+00:00,Thair Abdulabbas,,,3202140978,140313001112648924,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1064,2022-09-13T12:41:07.6034087+00:00,Thair Abdulabbas,,,3202140978,140313001112648917,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1065,2022-09-13T12:41:39.9466702+00:00,Thair Abdulabbas,,,3202140978,140313001112648900,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1066,2022-09-13T12:42:14.0428797+00:00,Thair Abdulabbas,,,3202140978,140313001112648894,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1067,2022-09-13T12:44:23.6206289+00:00,Thair Abdulabbas,,,3202140978,340313001610001386,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1068,2022-09-13T12:44:50.8081320+00:00,Thair Abdulabbas,,,3202140978,140313001112648962,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1069,2022-09-13T12:45:21.5721841+00:00,Thair Abdulabbas,,,3202140978,140313001112648955,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1070,2022-09-13T12:45:49.0240391+00:00,Thair Abdulabbas,,,3202140978,140313001112648948,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1071,2022-09-13T12:46:19.5864213+00:00,Thair Abdulabbas,,,3202140978,140313001112648931,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1072,2022-09-13T12:47:02.6068874+00:00,Thair Abdulabbas,,,3202140978,340313001610001393,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1073,2022-09-13T12:47:57.3561186+00:00,Thair Abdulabbas,,,3202140978,140313001112648986,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1074,2022-09-13T12:48:23.8396762+00:00,Thair Abdulabbas,,,3202140978,140313001112648979,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1075,2022-09-13T12:49:03.4791595+00:00,Thair Abdulabbas,,,3202140978,340313001610001409,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1076,2022-09-13T12:49:42.6083384+00:00,Thair Abdulabbas,,,3202140978,140313001112649013,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1077,2022-09-13T12:49:59.6510566+00:00,Thair Abdulabbas,,,3202140978,140313001112649006,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1078,2022-09-13T12:50:17.5887138+00:00,Thair Abdulabbas,,,3202140978,140313001112648993,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1079,2022-09-13T13:00:21.4048069+00:00,85128073,,,3202140978,140313001112648993,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1080,2022-09-13T13:01:31.9051889+00:00,85128073,,,3202140978,140313001112648993,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1081,2022-09-13T13:12:15.8019485+00:00,Thair Abdulabbas,,,3202140978,340313001610001416,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1082,2022-09-13T13:13:34.9483402+00:00,Thair Abdulabbas,,,3202140978,140313001112649037,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1083,2022-09-13T13:13:55.9331842+00:00,Thair Abdulabbas,,,3202140978,140313001112649020,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1084,2022-09-13T13:14:51.9293370+00:00,Thair Abdulabbas,,,3202140978,340313001610001423,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1085,2022-09-13T13:30:11.7591043+00:00,Patrick Keiner,,,3202141829,140313001112635061,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1086,2022-09-13T13:32:19.8193508+00:00,Manuela Lautner,,,3202141830,140313001112635023,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1087,2022-09-13T14:03:01.0959278+00:00,Manuela Lautner,,,3202141827,140313001112634910,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1088,2022-09-13T14:25:55.4915470+00:00,Marcel Schittenhelm,,,3202066998,140313001112650835,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1089,2022-09-13T14:43:46.3293309+00:00,Marcel Schittenhelm,,,3202054591,140313001112635160,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1090,2022-09-13T14:44:16.8630829+00:00,Marcel Schittenhelm,,,3202054591,659031410523006586,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1091,2022-09-13T14:48:47.4329212+00:00,Thair Abdulabbas,,,3202141828,140313001112634972,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1092,2022-09-13T14:49:40.5386466+00:00,Thair Abdulabbas,,,3202141828,140313001112634965,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1093,2022-09-13T14:50:13.3334425+00:00,Thair Abdulabbas,,,3202141828,140313001112634958,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1094,2022-09-13T14:52:33.1644535+00:00,Maximilian Kolb,,,3202141826,140313001112634897,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1095,2022-09-13T16:24:49.4302154+00:00,Maximilian Kolb,,,3202141832,140313001112652082,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1096,2022-09-13T16:25:36.7448201+00:00,Maximilian Kolb,,,3202141832,140313001112652099,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1097,2022-09-13T16:26:39.1957137+00:00,Maximilian Kolb,,,3202141832,140313001112652075,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1098,2022-09-13T16:43:04.9132912+00:00,Maximilian Kolb,,,3202141839,140313001112652174,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1099,2022-09-13T16:57:32.2757555+00:00,Thair Abdulabbas,,,3202122477,340313001200163616,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1100,2022-09-13T17:00:07.6198587+00:00,Thair Abdulabbas,,,3202122477,340313001200165559,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1101,2022-09-13T17:01:13.9495475+00:00,Thair Abdulabbas,,,3202122477,340313001200164545,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1102,2022-09-13T17:02:24.5253259+00:00,Thair Abdulabbas,,,3202122477,340313000104468865,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1103,2022-09-13T17:03:31.6400963+00:00,Thair Abdulabbas,,,3202122477,340313000110347703,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1104,2022-09-13T17:04:33.8403226+00:00,Thair Abdulabbas,,,3202122477,340313000104473050,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1105,2022-09-13T17:05:42.2879581+00:00,Thair Abdulabbas,,,3202122477,340313000110345129,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1106,2022-09-13T17:06:50.5286827+00:00,Thair Abdulabbas,,,3202122477,659031410523084140,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1107,2022-09-13T17:08:14.8443994+00:00,Thair Abdulabbas,,,3202122477,340313000110338527,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1108,2022-09-13T17:09:07.8559516+00:00,Thair Abdulabbas,,,3202122477,340313000110338473,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1109,2022-09-13T17:10:27.0465202+00:00,Thair Abdulabbas,,,3202122477,340313000104466809,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1110,2022-09-13T17:11:51.7510853+00:00,Thair Abdulabbas,,,3202122477,140313001112635207,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1111,2022-09-13T17:12:09.4847106+00:00,Thair Abdulabbas,,,3202122477,140313001112635214,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1112,2022-09-13T17:12:28.9222325+00:00,Thair Abdulabbas,,,3202122477,140313001112635221,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1113,2022-09-13T17:13:37.7790587+00:00,Thair Abdulabbas,,,3202122477,340313001610001430,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1114,2022-09-13T17:14:11.5776366+00:00,Thair Abdulabbas,,,3202122477,140313001112635245,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1115,2022-09-13T17:14:29.2025351+00:00,Thair Abdulabbas,,,3202122477,140313001112635238,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1116,2022-09-13T17:15:12.2744305+00:00,Thair Abdulabbas,,,3202122477,340313001610001447,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1117,2022-09-13T17:15:57.1026033+00:00,Thair Abdulabbas,,,3202122477,140313001112635252,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1118,2022-09-14T04:54:33.7144765+00:00,Bernd Schwing,,,3202141836,140313001112652518,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1119,2022-09-14T04:57:46.7730206+00:00,Bernd Schwing,,,3202141836,140313001112652501,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1120,2022-09-14T04:58:45.5431340+00:00,Bernd Schwing,,,3202141836,140313001112652525,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1121,2022-09-14T04:59:40.5693018+00:00,Bernd Schwing,,,3202141836,140313001112652495,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1122,2022-09-14T05:26:08.5592895+00:00,Patrick Reuschel,,,3202141831,140313001112649327,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1123,2022-09-14T05:27:07.2636479+00:00,Patrick Reuschel,,,3202141831,659031410523070112,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
1124,2022-09-14T05:27:37.4799712+00:00,Patrick Reuschel,,,3202141831,659031410523056512,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
