SapOrderNumber,ItemNumber,KVP,Outers,CorrespondingCartons,CorrespondingOuters,CorrespondingPackages,PackagesPerOuter,InternationalArticleNumberForOuter,MaterialNumber,ParentItemNumber,InternationalArticleNumberForMastercase,OuterPerMastercase,CorrespondingMastercases,CorrespondingPallets,MastercasePerPallet,VolumeInMTQ,MaterialGroup,MaterialType,TPDIndicator,OUT,VolInThKg,PlannedDate,IsReturnDelivery,IsDeleted
3202617801,000050,7.5,20,2,0,0,5,4031300063286,50063231,,4031300063323,10,2,0,20,0.13440000000000002,,,,,,13.11.2023,False,False
3202617801,000060,7.5,10,1,0,0,5,4031300094723,50063290,,4031300094747,10,1,0,20,0.006113,,,,,,13.11.2023,False,False
3202617801,000070,39.6,30,1,0,0,6,4031300284193,10185741,,4031300284360,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202617801,000080,33.0,30,1,0,0,6,4031300285329,10179241,,4031300285909,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202617801,000090,24.95,36,2,0,0,1,4031300283165,10186194,,4031300283264,18,2,0,30,0.06620000000000001,,,,,,13.11.2023,False,False
3202617801,000100,108.0,10,0,10,0,12,4031300297025,10179889,,4031300297414,16,0,0,48,0.01677,,,,,,13.11.2023,False,False
3202617801,000110,80.0,10,0,10,0,8,4031300297049,10179892,,4031300297438,20,0,0,42,0.0141,,,,,,13.11.2023,False,False
3202617801,000120,82.0,25,1,0,0,10,4031300295854,10177129,,4031300295991,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617801,000130,82.0,25,1,0,0,10,4031300295816,10186694,,4031300295953,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617801,000140,108.0,16,1,0,0,12,4031300297940,10187107,,4031300298428,16,1,0,48,0.028530999999999997,,,,,,13.11.2023,False,False
3202617801,000150,99.0,40,2,0,0,6,4031300297650,10189171,,4031300298138,20,2,0,42,0.06025,,,,,,13.11.2023,False,False
3202617801,000160,108.0,48,3,0,0,12,4031300297575,10186224,,4031300298053,16,3,0,48,0.10619100000000001,,,,,,13.11.2023,False,False
3202617801,000170,96.0,40,2,0,0,8,4031300297957,10179951,,4031300298435,20,2,0,42,0.06429800000000001,,,,,,13.11.2023,False,False
3202617801,000180,96.0,20,1,0,0,8,4031300297902,10187140,,4031300298381,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202617801,000190,58.5,25,1,0,0,3,4031300297834,10189149,,4031300298312,25,1,0,49,0.030125,,,,,,13.11.2023,False,False
3202617801,000200,108.0,16,1,0,0,12,4031300297889,10187080,,4031300298367,16,1,0,48,0.028530999999999997,,,,,,13.11.2023,False,False
3202617801,000210,96.0,60,3,0,0,8,4031300297636,10186587,,4031300298114,20,3,0,42,0.096447,,,,,,13.11.2023,False,False
3202617801,000220,78.0,25,1,0,0,10,4031300296233,10179952,,4031300296417,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617801,000230,78.0,25,1,0,0,10,4031300296172,10187129,,4031300296356,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617801,000240,78.0,50,2,0,0,10,4031300296097,10186592,,4031300296271,25,2,0,42,0.059082,,,,,,13.11.2023,False,False
3202617801,000250,78.0,50,2,0,0,10,4031300296219,10187148,,4031300296394,25,2,0,42,0.059082,,,,,,13.11.2023,False,False
3202617801,000260,85.0,5,0,5,0,10,4031300295151,10177126,,4031300295571,25,0,0,36,0.006634999999999999,,,,,,13.11.2023,False,False
3202617801,000270,82.0,10,0,10,0,10,4031300295113,10177149,,4031300295533,25,0,0,42,0.011080000000000001,,,,,,13.11.2023,False,False
3202617801,000280,85.0,25,1,0,0,10,4031300295052,10177134,,4031300295472,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617801,000290,82.0,10,0,10,0,10,4031300295335,10178619,,4031300295755,25,0,0,56,0.009190000000000002,,,,,,13.11.2023,False,False
3202617801,000300,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,13.11.2023,False,False
3202617801,000310,82.0,10,0,10,0,10,4031300295250,10178614,,4031300295670,50,0,0,21,0.01195,,,,,,13.11.2023,False,False
3202617801,000320,99.0,40,2,0,0,6,4031300297803,10189159,,4031300298282,20,2,0,42,0.06429800000000001,,,,,,13.11.2023,False,False
3202617801,000330,29.95,24,4,0,0,1,4031300283400,10186059,,4031300283516,6,4,0,42,0.108,,,,,,13.11.2023,False,False
3202617801,000340,79.8,3,0,3,0,4,4031300282786,10186200,,4031300283066,6,0,0,35,0.016158000000000002,,,,,,13.11.2023,False,False
3202617801,000350,59.95,4,1,0,0,1,4031300299845,10186065,,4031300299876,4,1,0,40,0.033100000000000004,,,,,,13.11.2023,False,False
3202617801,000360,49.2,60,2,0,0,6,4031300283783,10185733,,4031300284117,30,2,0,23,0.0934464,,,,,,13.11.2023,False,False
3202617801,000370,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202617801,000380,80.0,60,3,0,0,8,4031300301876,10187692,,4031300301890,20,3,0,42,0.090375,,,,,,13.11.2023,False,False
3202617802,000010,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202617802,000020,85.0,25,1,0,0,10,4031300295052,10177134,,4031300295472,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617802,000030,79.8,3,0,3,0,4,4031300282786,10186200,,4031300283066,6,0,0,35,0.016158000000000002,,,,,,13.11.2023,False,False
3202617802,000040,7.5,10,1,0,0,5,4031300094723,50063290,,4031300094747,10,1,0,20,0.006113,,,,,,13.11.2023,False,False
3202617802,000050,7.5,10,1,0,0,5,4031300063279,50063261,,4031300063316,10,1,0,20,0.06720000000000001,,,,,,13.11.2023,False,False
3202617802,000060,79.8,4,0,4,0,4,4031300300473,10186199,,4031300300480,6,0,0,35,0.021544,,,,,,13.11.2023,False,False
3202617802,000070,87.0,1,0,1,0,6,4031300296547,10186912,,4031300296707,20,0,0,42,0.001579,,,,,,13.11.2023,False,False
3202617802,000080,82.0,100,4,0,0,10,4031300295816,10186694,,4031300295953,25,4,0,42,0.118164,,,,,,13.11.2023,False,False
3202617802,000090,108.0,6,0,6,0,12,4031300297025,10179889,,4031300297414,16,0,0,48,0.010062000000000001,,,,,,13.11.2023,False,False
3202617802,000100,80.0,40,2,0,0,8,4031300297049,10179892,,4031300297438,20,2,0,42,0.06025,,,,,,13.11.2023,False,False
3202617802,000110,57.6,1,0,1,0,8,4031300301340,10186996,,4031300301364,25,0,0,42,0.0011970000000000001,,,,,,13.11.2023,False,False
3202617802,000120,99.0,20,1,0,0,6,4031300297650,10187573,,4031300298138,20,1,0,42,0.033852,,,,,,13.11.2023,False,False
3202617802,000130,80.0,20,1,0,0,8,4031300301869,10187682,,4031300301883,20,1,0,42,0.030125,,,,,,13.11.2023,False,False
3202617802,000140,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,13.11.2023,False,False
3202617802,000150,80.0,40,2,0,0,8,4031300296813,10186705,,4031300297209,20,2,0,42,0.06025,,,,,,13.11.2023,False,False
3202617802,000160,78.0,6,0,6,0,10,4031300296134,10186598,,4031300296318,25,0,0,42,0.006648,,,,,,13.11.2023,False,False
3202617802,000170,78.0,5,0,5,0,10,4031300296233,10179952,,4031300296417,25,0,0,42,0.005540000000000001,,,,,,13.11.2023,False,False
3202617802,000180,51.0,2,0,2,0,6,4031300283585,10185699,,4031300283912,30,0,0,23,0.002938,,,,,,13.11.2023,False,False
3202617802,000190,39.6,30,1,0,0,6,4031300284193,10185741,,4031300284360,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202617802,000200,82.0,50,2,0,0,10,4031300295311,10178603,,4031300295731,25,2,0,56,0.055062,,,,,,13.11.2023,False,False
3202617802,000210,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617802,000220,29.95,24,4,0,0,1,4031300283400,10186059,,4031300283516,6,4,0,42,0.108,,,,,,13.11.2023,False,False
3202617802,000230,79.8,3,0,3,0,4,4031300300541,10186180,,4031300300572,6,0,0,35,0.016158000000000002,,,,,,13.11.2023,False,False
3202617802,000240,49.2,4,0,4,0,6,4031300283707,10185704,,4031300284032,30,0,0,23,0.005876,,,,,,13.11.2023,False,False
3202617803,000010,107.0,5,0,5,0,10,4031300294970,10177123,,4031300295397,25,0,0,24,0.0075,,,,,,13.11.2023,False,False
3202617803,000020,87.0,4,0,4,0,10,4031300295076,10177125,,4031300295496,25,0,0,36,0.005308,,,,,,13.11.2023,False,False
3202617803,000030,108.0,15,0,15,0,12,4031300297025,10179889,,4031300297414,16,0,0,48,0.025155,,,,,,13.11.2023,False,False
3202617803,000040,82.0,10,0,10,0,10,4031300295816,10186694,,4031300295953,25,0,0,42,0.01133,,,,,,13.11.2023,False,False
3202617803,000050,108.0,20,1,4,0,12,4031300296790,10186704,,4031300297186,16,1,0,48,0.034808000000000006,,,,,,13.11.2023,False,False
3202617803,000060,78.0,4,0,4,0,10,4031300296134,10186598,,4031300296318,25,0,0,42,0.004432,,,,,,13.11.2023,False,False
3202617803,000070,29.0,25,1,0,0,10,4031300279939,10170724,,4031300279977,25,1,0,36,0.03946578,,,,,,13.11.2023,False,False
3202617803,000080,7.5,10,1,0,0,5,4031300063279,50063261,,4031300063316,10,1,0,20,0.06720000000000001,,,,,,13.11.2023,False,False
3202617803,000090,85.0,5,0,5,0,10,4031300283622,10190456,,4031300283950,18,0,0,32,0.00943,,,,,,13.11.2023,False,False
3202617804,000010,82.0,175,7,0,0,10,4031300295816,10186694,,4031300295953,25,7,0,42,0.206787,,,,,,13.11.2023,False,False
3202617804,000020,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202617804,000030,78.0,175,7,0,0,10,4031300296172,10187129,,4031300296356,25,7,0,42,0.206787,,,,,,13.11.2023,False,False
3202617804,000040,88.0,840,42,0,0,8,4031300297612,10186894,,4031300298091,20,0,1,42,1.711,,,,,,13.11.2023,False,False
3202617804,000050,99.0,840,42,0,0,6,4031300297650,10187573,,4031300298138,20,0,1,42,1.871,,,,,,13.11.2023,False,False
3202617804,000060,88.0,840,42,0,0,8,4031300297773,10189109,,4031300298251,20,0,1,42,1.711,,,,,,13.11.2023,False,False
3202617804,000070,79.8,42,7,0,0,4,4031300300541,10186180,,4031300300572,6,7,0,35,0.23170000000000002,,,,,,13.11.2023,False,False
3202617805,000010,7.5,200,20,0,0,5,4031300063279,50063261,,4031300063316,10,0,1,20,1.91,,,,,,13.11.2023,False,False
3202617805,000020,7.5,200,20,0,0,5,4031300063286,50063231,,4031300063323,10,0,1,20,1.91,,,,,,13.11.2023,False,False
3202617805,000030,7.5,200,20,0,0,5,4031300094723,50063290,,4031300094747,10,0,1,20,1.91,,,,,,13.11.2023,False,False
3202617805,000040,80.0,420,21,0,0,8,4031300296950,10186805,,4031300297346,20,21,0,42,0.632625,,,,,,13.11.2023,False,False
3202617805,000050,82.0,350,14,0,0,10,4031300295830,10186696,,4031300295977,25,14,0,42,0.413574,,,,,,13.11.2023,False,False
3202617805,000060,99.0,420,21,0,0,6,4031300297650,10187573,,4031300298138,20,21,0,42,0.710892,,,,,,13.11.2023,False,False
3202617805,000070,99.0,420,21,0,0,6,4031300297650,10189171,,4031300298138,20,21,0,42,0.632625,,,,,,13.11.2023,False,False
3202617805,000080,78.0,350,14,0,0,10,4031300296233,10179952,,4031300296417,25,14,0,42,0.413574,,,,,,13.11.2023,False,False
3202617805,000090,58.5,1225,49,0,0,3,4031300297681,10189148,,4031300298169,25,0,1,49,1.878,,,,,,13.11.2023,False,False
3202617805,000100,101.6,840,42,0,0,8,4031300300787,10186897,,4031300300824,20,0,1,42,1.918,,,,,,13.11.2023,False,False
3202617805,000110,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,13.11.2023,False,False
3202617805,000120,59.95,160,40,0,0,1,4031300299845,10186065,,4031300299876,4,0,1,40,1.757,,,,,,13.11.2023,False,False
3202617805,000130,29.95,168,28,0,0,1,4031300299883,10188935,,4031300299944,6,0,1,28,1.692,,,,,,13.11.2023,False,False
3202617806,000010,24.95,108,6,0,0,1,4031300283127,10186201,,4031300283226,18,6,0,30,0.19860000000000003,,,,,,13.11.2023,False,False
3202617806,000020,99.0,120,6,0,0,6,4031300297650,10187573,,4031300298138,20,6,0,42,0.20311199999999996,,,,,,13.11.2023,False,False
3202617806,000030,79.8,18,3,0,0,4,4031300300473,10186199,,4031300300480,6,3,0,35,0.09930000000000001,,,,,,13.11.2023,False,False
3202617950,000010,49.2,30,1,0,0,6,4031300283783,10185733,,4031300284117,30,1,0,23,0.0467232,ZFG130000,ZFER,L,,,13.11.2023,True,False
3202618000,000010,80.0,840,42,0,0,8,4031300301869,10187682,,4031300301883,20,0,1,42,1.711,,,,,,13.11.2023,False,False
3202618000,000020,80.0,840,42,0,0,8,4031300301876,10187692,,4031300301890,20,0,1,42,1.711,,,,,,13.11.2023,False,False
3202618000,000030,79.2,20,1,0,0,8,4031300300732,10186911,,4031300300756,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618000,000040,57.6,25,1,0,0,8,4031300301340,10186996,,4031300301364,25,1,0,42,0.032139,,,,,,13.11.2023,False,False
3202618000,000050,85.0,175,7,0,0,10,4031300295052,10177134,,4031300295472,25,7,0,42,0.206787,,,,,,13.11.2023,False,False
3202618000,000060,87.0,25,1,0,0,10,4031300295076,10177125,,4031300295496,25,1,0,36,0.0354,,,,,,13.11.2023,False,False
3202618000,000070,85.0,25,1,0,0,10,4031300295090,10177148,,4031300295519,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618000,000080,82.0,25,1,0,0,10,4031300295113,10177149,,4031300295533,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618000,000090,85.0,25,1,0,0,10,4031300295151,10177126,,4031300295571,25,1,0,36,0.0354,,,,,,13.11.2023,False,False
3202618000,000100,82.0,25,1,0,0,10,4031300295830,10186696,,4031300295977,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618000,000110,80.0,140,7,0,0,8,4031300296950,10186805,,4031300297346,20,7,0,42,0.210875,,,,,,13.11.2023,False,False
3202618000,000120,80.0,140,7,0,0,8,4031300297087,10179850,,4031300297476,20,7,0,42,0.210875,,,,,,13.11.2023,False,False
3202618000,000130,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618000,000140,82.0,25,1,0,0,10,4031300295793,10177136,,4031300295939,25,1,0,60,0.023232,,,,,,13.11.2023,False,False
3202618000,000150,60.0,175,7,0,0,3,4031300296929,10186803,,4031300297315,25,7,0,49,0.17761100000000002,,,,,,13.11.2023,False,False
3202618000,000160,80.0,840,42,0,0,8,4031300296813,10186705,,4031300297209,20,0,1,42,1.711,,,,,,13.11.2023,False,False
3202618000,000170,105.0,120,6,0,0,6,4031300296875,10187858,,4031300297261,20,6,0,42,0.20311199999999996,,,,,,13.11.2023,False,False
3202618000,000180,104.0,20,1,0,0,8,4031300296851,10186786,,4031300297247,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618000,000190,78.0,175,7,0,0,10,4031300296219,10187148,,4031300296394,25,7,0,42,0.206787,,,,,,13.11.2023,False,False
3202618000,000200,108.0,128,8,0,0,12,4031300297889,10187080,,4031300298367,16,8,0,48,0.22824799999999998,,,,,,13.11.2023,False,False
3202618000,000210,78.0,25,1,0,0,10,4031300296172,10187129,,4031300296356,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618000,000220,78.0,50,2,0,0,10,4031300296233,10179952,,4031300296417,25,2,0,42,0.059082,,,,,,13.11.2023,False,False
3202618000,000230,58.5,1225,49,0,0,3,4031300297834,10189149,,4031300298312,25,0,1,49,1.878,,,,,,13.11.2023,False,False
3202618000,000240,96.0,140,7,0,0,8,4031300297780,10186615,,4031300298268,20,7,0,42,0.143941,,,,,,13.11.2023,False,False
3202618000,000250,58.5,1225,49,0,0,3,4031300297681,10189148,,4031300298169,25,0,1,49,1.878,,,,,,13.11.2023,False,False
3202618000,000260,85.0,25,1,0,0,10,4031300295212,10178570,,4031300295632,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618000,000270,82.0,200,8,0,0,10,4031300295298,10178602,,4031300295717,25,8,0,56,0.210848,,,,,,13.11.2023,False,False
3202618000,000280,82.0,50,2,0,0,10,4031300295311,10178603,,4031300295731,25,2,0,56,0.055062,,,,,,13.11.2023,False,False
3202618000,000290,78.0,25,1,0,0,10,4031300288450,10173199,,4031300288474,25,1,0,42,0.030865,,,,,,13.11.2023,False,False
3202618000,000300,80.0,20,1,0,0,8,4031300298008,10179954,,4031300298480,20,1,0,42,0.030125,,,,,,13.11.2023,False,False
3202618001,000010,27.0,25,1,0,0,10,4031300280010,10170733,,4031300280034,25,1,0,36,0.03946578,,,,,,13.11.2023,False,False
3202618001,000020,29.0,75,3,0,0,10,4031300279953,10170734,,4031300279991,25,3,0,36,0.11839733999999999,,,,,,13.11.2023,False,False
3202618001,000030,29.0,75,3,0,0,10,4031300279939,10170724,,4031300279977,25,3,0,36,0.11839733999999999,,,,,,13.11.2023,False,False
3202618001,000040,33.0,90,3,0,0,6,4031300285329,10179241,,4031300285909,30,3,0,23,0.14016959999999998,,,,,,13.11.2023,False,False
3202618001,000050,58.0,50,1,0,0,10,4031300294819,10177872,,4031300294826,50,1,0,21,0.0439,,,,,,13.11.2023,False,False
3202618001,000060,58.0,50,1,0,0,10,4031300298756,10178388,,4031300298879,50,1,0,21,0.0451369,,,,,,13.11.2023,False,False
3202618001,000070,58.0,50,1,0,0,10,4031300298732,10178087,,4031300298855,50,1,0,21,0.0451369,,,,,,13.11.2023,False,False
3202618001,000080,59.95,160,40,0,0,1,4031300299845,10186065,,4031300299876,4,0,1,40,1.757,,,,,,13.11.2023,False,False
3202618001,000090,64.75,6,1,0,0,5,4031300300237,10186248,,4031300300244,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618001,000100,64.75,6,1,0,0,5,4031300300268,10186263,,4031300300275,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618001,000110,39.8,12,2,0,0,4,4031300300350,10188952,,4031300300411,6,2,0,35,0.0722,,,,,,13.11.2023,False,False
3202618001,000120,79.8,42,7,0,0,4,4031300282786,10186200,,4031300283066,6,7,0,35,0.23170000000000002,,,,,,13.11.2023,False,False
3202618001,000130,29.95,48,8,0,0,1,4031300299883,10188935,,4031300299944,6,8,0,28,0.280296,,,,,,13.11.2023,False,False
3202618001,000140,79.8,12,2,0,0,4,4031300300473,10186199,,4031300300480,6,2,0,35,0.06620000000000001,,,,,,13.11.2023,False,False
3202618001,000150,39.95,70,7,0,0,1,4031300283196,10186211,,4031300283295,10,7,0,35,0.23170000000000002,,,,,,13.11.2023,False,False
3202618001,000160,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,13.11.2023,False,False
3202618001,000170,24.95,36,2,0,0,1,4031300283127,10186201,,4031300283226,18,2,0,30,0.06620000000000001,,,,,,13.11.2023,False,False
3202618001,000180,79.8,6,1,0,0,4,4031300300343,10186243,,4031300300404,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618001,000190,99.75,12,2,0,0,5,4031300299715,10190470,,4031300299760,6,2,0,35,0.075,,,,,,13.11.2023,False,False
3202618001,000200,37.2,30,1,0,0,6,4031300284315,10185721,,4031300284483,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618001,000210,51.0,30,1,0,0,6,4031300283585,10185699,,4031300283912,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618001,000220,85.0,54,3,0,0,10,4031300283622,10190456,,4031300283950,18,3,0,32,0.12042777599999999,,,,,,13.11.2023,False,False
3202618001,000230,49.2,90,3,0,0,6,4031300283660,10185711,,4031300283998,30,3,0,23,0.14016959999999998,,,,,,13.11.2023,False,False
3202618001,000240,49.2,90,3,0,0,6,4031300283783,10185733,,4031300284117,30,3,0,23,0.14016959999999998,,,,,,13.11.2023,False,False
3202618001,000250,39.6,60,2,0,0,6,4031300284230,10185739,,4031300284407,30,2,0,23,0.0934464,,,,,,13.11.2023,False,False
3202618001,000260,39.6,120,4,0,0,6,4031300283820,10185735,,4031300284155,30,4,0,23,0.1868928,,,,,,13.11.2023,False,False
3202618001,000270,39.6,180,6,0,0,6,4031300284193,10185741,,4031300284360,30,6,0,23,0.28033919999999996,,,,,,13.11.2023,False,False
3202618001,000280,58.0,50,1,0,0,10,4031300294796,10178108,,4031300294802,50,1,0,21,0.0439,,,,,,13.11.2023,False,False
3202618001,000290,79.8,6,1,0,0,4,4031300300541,10186180,,4031300300572,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618002,000010,79.8,12,2,0,0,4,4031300301746,10188561,,4031300301821,6,2,0,35,0.0722,,,,,,13.11.2023,False,False
3202618002,000020,33.0,60,2,0,0,6,4031300285329,10179241,,4031300285909,30,2,0,23,0.0934464,,,,,,13.11.2023,False,False
3202618002,000030,59.95,160,40,0,0,1,4031300299845,10186065,,4031300299876,4,0,1,40,1.757,,,,,,13.11.2023,False,False
3202618002,000040,64.75,6,1,0,0,5,4031300300237,10186248,,4031300300244,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618002,000050,64.75,6,1,0,0,5,4031300300268,10186263,,4031300300275,6,1,0,35,0.033100000000000004,,,,,,13.11.2023,False,False
3202618002,000060,79.8,18,3,0,0,4,4031300282786,10186200,,4031300283066,6,3,0,35,0.09930000000000001,,,,,,13.11.2023,False,False
3202618002,000070,39.95,60,6,0,0,1,4031300283196,10186211,,4031300283295,10,6,0,35,0.19860000000000003,,,,,,13.11.2023,False,False
3202618002,000080,29.95,126,21,0,0,1,4031300283400,10186059,,4031300283516,6,21,0,42,0.567,,,,,,13.11.2023,False,False
3202618002,000090,24.95,18,1,0,0,1,4031300283165,10186194,,4031300283264,18,1,0,30,0.033100000000000004,,,,,,13.11.2023,False,False
3202618002,000100,99.75,6,1,0,0,5,4031300299715,10190470,,4031300299760,6,1,0,35,0.0375,,,,,,13.11.2023,False,False
3202618002,000110,51.0,30,1,0,0,6,4031300283585,10185699,,4031300283912,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618002,000120,85.0,18,1,0,0,10,4031300283622,10190456,,4031300283950,18,1,0,32,0.040142592,,,,,,13.11.2023,False,False
3202618002,000130,49.2,30,1,0,0,6,4031300283660,10185711,,4031300283998,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618002,000140,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618002,000150,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,13.11.2023,False,False
3202618002,000160,39.6,90,3,0,0,6,4031300284193,10185741,,4031300284360,30,3,0,23,0.14016959999999998,,,,,,13.11.2023,False,False
3202618002,000170,58.0,50,1,0,0,10,4031300294796,10178108,,4031300294802,50,1,0,21,0.0439,,,,,,13.11.2023,False,False
3202618002,000180,7.5,50,5,0,0,5,4031300063286,50063231,,4031300063323,10,5,0,20,0.336,,,,,,13.11.2023,False,False
3202618003,000010,180.0,480,30,0,0,20,4031300297001,10179888,,4031300297391,16,0,1,30,1.896,,,,,,13.11.2023,False,False
3202618004,000010,80.0,40,2,0,0,8,4031300296813,10186705,,4031300297209,20,2,0,42,0.06025,,,,,,13.11.2023,False,False
3202618004,000020,82.0,10,0,10,0,10,4031300295854,10177129,,4031300295991,25,0,0,42,0.01133,,,,,,13.11.2023,False,False
3202618004,000030,80.0,4,0,4,0,8,4031300297087,10179850,,4031300297476,20,0,0,42,0.00564,,,,,,13.11.2023,False,False
3202618004,000040,96.0,20,1,0,0,8,4031300297957,10179951,,4031300298435,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618004,000050,78.0,6,0,6,0,10,4031300296233,10179952,,4031300296417,25,0,0,42,0.006648,,,,,,13.11.2023,False,False
3202618004,000060,85.0,10,0,10,0,10,4031300295052,10177134,,4031300295472,25,0,0,42,0.011080000000000001,,,,,,13.11.2023,False,False
3202618004,000070,85.0,4,0,4,0,10,4031300295090,10177148,,4031300295519,25,0,0,42,0.004432,,,,,,13.11.2023,False,False
3202618004,000080,82.0,25,1,0,0,10,4031300295335,10178619,,4031300295755,25,1,0,56,0.027531,,,,,,13.11.2023,False,False
3202618004,000090,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,13.11.2023,False,False
3202618004,000100,105.0,4,0,4,0,6,4031300296875,10187572,,4031300297261,20,0,0,42,0.006316,,,,,,13.11.2023,False,False
3202618004,000110,108.0,4,0,4,0,12,4031300296790,10186704,,4031300297186,16,0,0,48,0.006708,,,,,,13.11.2023,False,False
3202618004,000120,105.0,2,0,2,0,6,4031300296974,10187881,,4031300297360,20,0,0,42,0.003158,,,,,,13.11.2023,False,False
3202618004,000130,80.0,4,0,4,0,8,4031300297049,10179892,,4031300297438,20,0,0,42,0.00564,,,,,,13.11.2023,False,False
3202618004,000140,99.0,40,2,0,0,6,4031300297650,10189171,,4031300298138,20,2,0,42,0.06025,,,,,,13.11.2023,False,False
3202618004,000150,78.0,25,1,0,0,10,4031300296134,10186598,,4031300296318,25,1,0,42,0.029541,,,,,,13.11.2023,False,False
3202618004,000160,96.0,40,2,0,0,8,4031300297636,10186587,,4031300298114,20,2,0,42,0.06429800000000001,,,,,,13.11.2023,False,False
3202618004,000170,80.0,60,3,0,0,8,4031300301869,10187682,,4031300301883,20,3,0,42,0.090375,,,,,,13.11.2023,False,False
3202618004,000180,96.0,20,1,0,0,8,4031300297780,10186615,,4031300298268,20,1,0,42,0.020562999999999998,,,,,,13.11.2023,False,False
3202618004,000190,96.0,20,1,0,0,8,4031300297902,10187140,,4031300298381,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618004,000200,108.0,16,1,0,0,12,4031300297735,10186195,,4031300298213,16,1,0,48,0.029504000000000002,,,,,,13.11.2023,False,False
3202618004,000210,78.0,2,0,2,0,10,4031300296172,10187129,,4031300296356,25,0,0,42,0.002216,,,,,,13.11.2023,False,False
3202618004,000220,99.0,20,1,0,0,6,4031300297803,10189159,,4031300298282,20,1,0,42,0.032149000000000004,,,,,,13.11.2023,False,False
3202618004,000230,80.0,20,1,0,0,8,4031300301876,10187692,,4031300301890,20,1,0,42,0.030125,,,,,,13.11.2023,False,False
3202618004,000240,108.0,16,1,0,0,12,4031300297940,10187107,,4031300298428,16,1,0,48,0.028530999999999997,,,,,,13.11.2023,False,False
3202618004,000250,58.5,25,1,0,0,3,4031300297834,10189149,,4031300298312,25,1,0,49,0.030125,,,,,,13.11.2023,False,False
3202618004,000260,78.0,2,0,2,0,10,4031300296219,10187148,,4031300296394,25,0,0,42,0.002216,,,,,,13.11.2023,False,False
3202618004,000270,58.5,75,3,0,0,3,4031300297681,10189148,,4031300298169,25,3,0,49,0.096447,,,,,,13.11.2023,False,False
3202618005,000010,7.5,20,2,0,0,5,4031300063279,50063261,,4031300063316,10,2,0,20,0.13440000000000002,,,,,,13.11.2023,False,False
3202618005,000020,7.5,10,1,0,0,5,4031300063286,50063231,,4031300063323,10,1,0,20,0.06720000000000001,,,,,,13.11.2023,False,False
