Deliv. date(From/to),Name of the ship-to party,Sold-To Party,Delivery,Name,K&N Transportklasse,Zentrale Lieferstelle,Actual delivery qty,Gesamtgewicht Order,Kosten Picking Bayreuth,K&N_Kosten,TransportkostenLastMile_Fix_Kg_Preis,Paletten,Cases,Outers,Packs,Free of charge,Transportkosten
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035601,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035623,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035635,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035636,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035637,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035638,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035652,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035668,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035681,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035690,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035694,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035696,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035697,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Buchbauer Handelsmärkte GmbH,50033812,3203035736,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,CITTI Märkte GmbH & Co. KG,50033752,3203035825,CITTI Märkte GmbH & Co. KG,175.0,Nein,0.15,5.803,11.55,6.037,0.9946341999999999,0,0,15,0,False,48.23
2024-07-25,Carl Domsky GmbH & Co.KG,50035036,3203035846,Carl Domsky GmbH & Co.KG,200.0,Tabacos_AWB Tabakwaren,1.508,56.893,86.2,28.7307,9.7514602,0,3,107,0,False,75.24
2024-07-25,Claudia Hacker EDEKA Hacker,50033812,3203035456,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Claudia Hacker EDEKA Hacker,50033812,3203035711,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Claudia Hacker EDEKA Hacker,50033812,3203035712,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Combi VM Gerdes,50033812,3203035549,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Daiber GmbH,50033812,3203035674,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Daiber GmbH,50033812,3203035675,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,David Ermel e.K. - Edeka Ermel,50033812,3203035389,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Dörflinger Ralf e.Kfm.,50033812,3203035541,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Dörflinger Ralf e.Kfm.,50033812,3203035542,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,E Center Massak Lebensmittelvielfal,50033812,3203035536,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,E-Center 3435 EDEKA-Markt Minden-Ha,50033812,3203035505,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,E-Center Breitenbach,50033812,3203035399,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,E-Center Breitenbach,50033812,3203035400,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,E-Center Döring ek,50033812,3203035692,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,E-Center Ingo Haller,50033812,3203035411,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,E-Center Schwinning,50033812,3203035598,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA A. Anzeneder,50033812,3203035554,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Berger,50033812,3203035472,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Berger,50033812,3203035473,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Faber,50033812,3203035467,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Fazlija,50033812,3203035440,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Fazlija,50033812,3203035441,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Kowalski,50033812,3203035737,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Markt Schöffler,50033812,3203035651,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035403,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035404,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035432,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035433,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035434,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035435,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035547,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Miller,50033812,3203035548,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Minden Hann. GmbH,50034767,3203035843,EDEKA Minden Hann. GmbH,175.0,Nein,10.440000000000001,194.53,74.93,41.1417,33.342442,0,59,0,0,False,125.4
2024-07-25,EDEKA Mändle,50033812,3203035646,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Mändle,50033812,3203035647,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Olbrich Ortenberg,50033812,3203035607,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Olbrich Ortenberg,50033812,3203035608,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Olbrich Ortenberg,50033812,3203035609,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Regn,50033812,3203035655,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Schätz Claus e.K.,50033812,3203035442,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Schätz Claus e.K.,50033812,3203035443,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Simone Schmidt e.K.,50033812,3203035465,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Stefan Kuhn,50033812,3203035571,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Stefan Kuhn,50033812,3203035572,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Tobias Weiss e.K.,50033812,3203035731,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Toth,50033812,3203035593,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Toth,50033812,3203035594,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA Uphoff,50033812,3203035713,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,EDEKA-Wittmann,50033812,3203035429,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Echle Lebensmittelhandel e.K.,50033812,3203035660,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Echle Lebensmittelhandel e.K.,50033812,3203035661,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka,50033812,3203035533,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Getränkemarkt Josua Gör,50033812,3203035477,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Getränkemarkt Josua Gör,50033812,3203035478,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Altmannshofer,50033812,3203035557,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Behrens,50033812,3203035744,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Behrens,50033812,3203035745,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Bergmann,50033812,3203035558,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Björn Walla,50033812,3203035699,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Björn Walla,50033812,3203035710,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Drews,50033812,3203035430,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Drews,50033812,3203035431,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Dörflinger,50033812,3203035427,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Dörflinger,50033812,3203035428,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Dörflinger,50033812,3203035644,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Dörflinger,50033812,3203035645,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt G. Schuler,50033812,3203035715,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Günter Schuler,50033812,3203035683,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Helma,50033812,3203035662,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Meike Bergmann,50033812,3203035559,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Prem,50033812,3203035632,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Prem,50033812,3203035633,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Schmid,50033812,3203035599,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Schmid,50033812,3203035600,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Timmer,50033812,3203035665,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Wolfgang Oexle,50033812,3203035555,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Aktiv Markt Wolfgang Oexle,50033812,3203035556,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Altmannshofer,50033812,3203035718,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Altmannshofer Getränkemarkt,50033812,3203035410,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Anette Bauer e.K.,50033812,3203035461,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Baumann,50033812,3203035387,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Baumann,50033812,3203035388,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Behrens,50033812,3203035531,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Behrens,50033812,3203035532,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,"Edeka Berger, Henry Berger e.K.",50033812,3203035667,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bergmann,50033812,3203035425,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bientzle Tabakshop,50033812,3203035590,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Boehme GmbH & Co.KG,50033812,3203035510,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Boekhof Ziegelhof,50033812,3203035470,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Boekhoff,50033812,3203035551,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Boekhoff,50033812,3203035592,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Breuer,50033812,3203035412,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Breuer,50033812,3203035413,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Burger,50033812,3203035680,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bülent Arslan e.K.,50033812,3203035502,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bülent Arslan e.K.,50033812,3203035503,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bülent Arslan e.K.,50033812,3203035613,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bülent Arslan e.K.,50033812,3203035614,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bülent Arslan e.K.,50033812,3203035615,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Bülent Arslan e.K.,50033812,3203035616,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Camp,50033812,3203035605,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Center Bremen Hastedt,50033812,3203035458,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka City Lich,50033812,3203035627,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka City Lich,50033812,3203035628,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka D. Breiding,50033812,3203035738,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Daigle,50033812,3203035446,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Daigle,50033812,3203035460,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Damerow,50033812,3203035740,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Driebolt,50033812,3203035569,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Dörflinger,50033812,3203035483,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Dörflinger,50033812,3203035506,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Esser,50033812,3203035684,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Fick,50033812,3203035695,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Frank's Lebensmittelmärkte,50033812,3203035476,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Frischemarkt Scherer,50033812,3203035629,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Gatzke Mintraching,50033812,3203035526,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Gatzke Mintraching,50033812,3203035527,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Gatzke Wiesenfelden,50033812,3203035493,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Gatzke Wiesenfelden,50033812,3203035494,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Gatzke im DEZ,50033812,3203035630,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Gatzke im DEZ,50033812,3203035631,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Göres,50033812,3203035405,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Göres,50033812,3203035406,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Göres,50033812,3203035658,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Göres,50033812,3203035659,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Haller,50033812,3203035394,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Hans-Jürgen Hacker,50033812,3203035649,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Hans-Jürgen Hacker,50033812,3203035650,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Heidi Summerer,50033812,3203035732,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Heidi Summerer,50033812,3203035733,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Heike Otto e.K.,50033812,3203035468,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Heinzinger,50033812,3203035621,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Heinzinger,50033812,3203035622,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Helma,50033812,3203035624,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Helro Dirk Müller,50033812,3202906684,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Helro Dirk Müller,50033812,3202906685,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Jakobus KG,50033812,3203035534,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Janisch Frischemarkt e. K.,50033812,3203035716,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Jennifer Pläth e.K.,50033812,3203035439,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lattus,50033812,3203035414,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lattus,50033812,3203035415,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lebensmittelmarkt Bruder e.K.,50033812,3203035524,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lebensmittelmarkt Bruder e.K.,50033812,3203035525,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lebensmittelmarkt Georg e.K.,50033812,3203035743,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lehmann,50033812,3203035717,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Liebich,50033812,3203035567,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Löser,50033812,3203035529,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Löser,50033812,3203035530,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lüdicke,50033812,3203035520,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Lüdicke,50033812,3203035521,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Maaß,50033812,3203035455,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Markt Jörg Neumann e.K.,50033812,3203035698,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Markt Winkler KG,50033812,3203035577,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Martina und Lars Kempermann O,50033812,3203035657,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Maul,50033812,3203035678,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Michael Uhlig e.K.,50033812,3203035517,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
2024-07-25,Edeka Michael Uhlig e.K.,50033812,3203035518,Unbekannt,,Nein,0.108,2.54,62.370000000000005,9.7374,0.435356,0,0,1,80,False,
